ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
678bd656-413b-55f1-9bce-87ae04125b53,tg:lhbr:173082,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:173082,record identifiers,https://data.letterenhuis.be/ark:/24970/678bd656-413b-55f1-9bce-87ae04125b53,object identifier,Brieven,,,,,,
678bd656-413b-55f1-9bce-87ae04125b53,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cbaa4926-7934-4588-82ff-8194ea4dbcd4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""401d5826-8ae6-4c4a-a53f-3df3abb66b90"", ""inverseOntologyProperty"": """"}]"
678bd656-413b-55f1-9bce-87ae04125b53,tg:lhbr:173082,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.0,2079,In Copyright,
678bd656-413b-55f1-9bce-87ae04125b53,tg:lhbr:173082,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19640121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678bd656-413b-55f1-9bce-87ae04125b53,tg:lhbr:173082,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1964-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678bd656-413b-55f1-9bce-87ae04125b53,tg:lhbr:173082,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
678bd656-413b-55f1-9bce-87ae04125b53,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000162965,referentienummer,False,,,,,,,,,,,,,,,
678bd656-413b-55f1-9bce-87ae04125b53,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:173082,brocade id,False,,,,,,,,,,,,,,,
678bd656-413b-55f1-9bce-87ae04125b53,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:173082/N,brocade url,False,,,,,,,,,,,,,,,
678bd656-413b-55f1-9bce-87ae04125b53,tg:lhbr:173082,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e65115d9-4706-54eb-a0a8-eb0fe5a6198b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""798fa3d8-d5a7-4e44-a8aa-465aab89386f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
678bd656-413b-55f1-9bce-87ae04125b53,tg:lhbr:173082,e73_Titles,,,au::4855,,,,lhbr,lhbr,Brief,42cde316-7cb6-5aa4-93c0-6e5223f31b7e,bs,,au::4855:1,au::4855g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/519485"",""au::4855"",""au::4855:1"",""ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e"",""Johan Daisne"",""ark:/83110/x0/3efb3da9-d296-555a-9702-f9ba7e7f921f""],""name"":""Johan Daisne"",""ark"":""ark:/83110/x0/3efb3da9-d296-555a-9702-f9ba7e7f921f"",""uri"":""/agents/people/519485"",""id"":""au::4855:1"",""resourceArk"":""ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678bd656-413b-55f1-9bce-87ae04125b53,tg:lhbr:173082,e73_Titles,,,au::13114,,,,lhbr,lhbr,Brief,ca95f754-1f9e-51f3-9ff1-39d711d01649,co,,au::13114:1,au::13114g:1,,,,au_code,recipients (people),,"dlod={""suggest"":[""/agents/people/1403198"",""au::13114"",""au::13114:1"",""ark:/83110/x0/ca95f754-1f9e-51f3-9ff1-39d711d01649"",""Remi van de Moortel"",""ark:/83110/x0/3b2b6480-c5b5-5dff-84b5-8ccd0e4fdfbe""],""name"":""Remi van de Moortel"",""ark"":""ark:/83110/x0/3b2b6480-c5b5-5dff-84b5-8ccd0e4fdfbe"",""uri"":""/agents/people/1403198"",""id"":""au::13114:1"",""resourceArk"":""ark:/83110/x0/ca95f754-1f9e-51f3-9ff1-39d711d01649"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ca95f754-1f9e-51f3-9ff1-39d711d01649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
