ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
8a3270b6-8968-5957-8eaf-d9612b114c97,tg:lhbr:71384,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:71384,record identifiers,https://data.letterenhuis.be/ark:/24970/8a3270b6-8968-5957-8eaf-d9612b114c97,object identifier,Brieven,,,,,,
8a3270b6-8968-5957-8eaf-d9612b114c97,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""81cfde1c-f5c5-48f0-9fbf-d71494913a23"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a57cc4bb-bd88-46d6-b2d0-3b5d47017fad"", ""inverseOntologyProperty"": """"}]"
8a3270b6-8968-5957-8eaf-d9612b114c97,tg:lhbr:71384,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.0,2068,In Copyright,
8a3270b6-8968-5957-8eaf-d9612b114c97,tg:lhbr:71384,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19530426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a3270b6-8968-5957-8eaf-d9612b114c97,tg:lhbr:71384,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1953-04-26,,reconstructie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a3270b6-8968-5957-8eaf-d9612b114c97,tg:lhbr:71384,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
8a3270b6-8968-5957-8eaf-d9612b114c97,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000068347,referentienummer,False,,,,,,,,,,,,,,,
8a3270b6-8968-5957-8eaf-d9612b114c97,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:71384,brocade id,False,,,,,,,,,,,,,,,
8a3270b6-8968-5957-8eaf-d9612b114c97,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:71384/N,brocade url,False,,,,,,,,,,,,,,,
8a3270b6-8968-5957-8eaf-d9612b114c97,tg:lhbr:71384,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""af5e8ddc-8c9c-5e16-bcc7-4ac555ecf80b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ecf2b689-8ee6-4918-8f26-98469c698e5e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
