ResourceID,brocade.id,card,order,Keeper,Object Number,Object Identifier
d5cea916-4875-5588-ac9b-9fcc8078746d,tg:rubgr:1130_#1,AA,0,Rubenianum,tg:rubgr:1130_#1,https://data.rubenianum.be//ark:/86530/d5cea916-4875-5588-ac9b-9fcc8078746d
f1a96fa2-0041-5e0c-af49-4c28d0f6ea63,tg:rubgr:1048_#1,AA,0,Rubenianum,tg:rubgr:1048_#1,https://data.rubenianum.be//ark:/86530/f1a96fa2-0041-5e0c-af49-4c28d0f6ea63
7f27ca98-3aa2-5935-a49b-88ec3a8bff29,tg:rubgr:2577_#1,AA,0,Rubenianum,tg:rubgr:2577_#1,https://data.rubenianum.be//ark:/86530/7f27ca98-3aa2-5935-a49b-88ec3a8bff29
90126668-dcff-5779-b4bd-12131f643791,tg:rubgr:2601_#1,AA,0,Rubenianum,tg:rubgr:2601_#1,https://data.rubenianum.be//ark:/86530/90126668-dcff-5779-b4bd-12131f643791
0c4cd86a-dc59-5225-a2a0-430054225231,tg:rubgr:3436_#1,AA,0,Rubenianum,tg:rubgr:3436_#1,https://data.rubenianum.be//ark:/86530/0c4cd86a-dc59-5225-a2a0-430054225231
f76b0bd7-8351-50d0-8c5d-755a7c4594a4,tg:rubgr:1397_#1,AA,0,Rubenianum,tg:rubgr:1397_#1,https://data.rubenianum.be//ark:/86530/f76b0bd7-8351-50d0-8c5d-755a7c4594a4
1c842d6e-9a87-531a-a4a3-ac925907a7e2,tg:rubgr:1387_#1,AA,0,Rubenianum,tg:rubgr:1387_#1,https://data.rubenianum.be//ark:/86530/1c842d6e-9a87-531a-a4a3-ac925907a7e2
544136df-7e86-50e2-a2ef-a2edeab38768,tg:rubgr:374_#1,AA,0,Rubenianum,tg:rubgr:374_#1,https://data.rubenianum.be//ark:/86530/544136df-7e86-50e2-a2ef-a2edeab38768
be9fbdf2-a390-5af4-a25f-92642d888828,tg:rubgr:2291_#1,AA,0,Rubenianum,tg:rubgr:2291_#1,https://data.rubenianum.be//ark:/86530/be9fbdf2-a390-5af4-a25f-92642d888828
07d2a9d9-7e89-52f7-8476-54361b98bd8b,tg:rubgr:3585_#1,AA,0,Rubenianum,tg:rubgr:3585_#1,https://data.rubenianum.be//ark:/86530/07d2a9d9-7e89-52f7-8476-54361b98bd8b
98187fee-92d7-59d3-96ba-0093c6ccf429,tg:rubgr:2673_#1,AA,0,Rubenianum,tg:rubgr:2673_#1,https://data.rubenianum.be//ark:/86530/98187fee-92d7-59d3-96ba-0093c6ccf429
c5d284a7-eeb7-5d51-a91e-434d433d9490,tg:rubgr:2515_#1,AA,0,Rubenianum,tg:rubgr:2515_#1,https://data.rubenianum.be//ark:/86530/c5d284a7-eeb7-5d51-a91e-434d433d9490
