ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type
228facf1-f641-51c3-8159-687b88366b3c,tg:lhbr:239732_#1,e22_AnnotationsMaterial,1,adm.note,+ doorslag definitieve brief,+ doorslag definitieve brief,Nederlands,remarks
ae859f0b-b6a5-58a2-8e83-4ffad5fcdaf6,tg:lhbr:102801_#1,e22_AnnotationsMaterial,1,adm.note,Oningeschreven gevonden in 1946,Oningeschreven gevonden in 1946,Nederlands,remarks
34faea60-d014-5013-866e-bbc8372ba3e9,tg:lhbr:102811_#1,e22_AnnotationsMaterial,1,adm.note,Gedat.: 30.8,Gedat.: 30.8,Nederlands,remarks
a184778b-38de-5900-977d-4d0c667323e3,tg:lhbr:47791_#1,e22_AnnotationsMaterial,1,adm.note,Gedat.: 9.11,Gedat.: 9.11,Nederlands,remarks
1fb2a725-84bd-5402-b99b-c0fbb0c6f4f5,tg:lhbr:248659_#1,e22_AnnotationsMaterial,1,adm.note,Betreffende een reis door Frankrijk,Betreffende een reis door Frankrijk,Nederlands,remarks
967670ad-ce4d-5f8c-a0c2-61cd278c7c52,tg:lhbr:158894_#1,e22_AnnotationsMaterial,1,adm.note,Gedat.: 22/11,Gedat.: 22/11,Nederlands,remarks
bc36770e-2bc4-5bba-b4fa-7cdadaa7a520,tg:lhbr:106375_#1,e22_AnnotationsMaterial,1,adm.note,In plakboek 3,In plakboek 3,Nederlands,remarks
4d7c5274-48be-5db8-aa3d-126342a7f8bf,tg:lhbr:262590_#1,e22_AnnotationsMaterial,1,adm.note,Uitnodiging.,Uitnodiging.,Nederlands,remarks
67f2fdba-84fc-586b-a82c-caea46ca0498,tg:lhbr:14840_#1,e22_AnnotationsMaterial,1,adm.note,In plakboek 2,In plakboek 2,Nederlands,remarks
1da005d6-c793-5f39-94e8-0cc999589d3b,tg:lhbr:293379_#1,e22_AnnotationsMaterial,1,adm.note,"R 704 / 36(30), 26 - 28","R 704 / 36(30), 26 - 28",Nederlands,remarks
5ececbdc-5a99-5e31-a122-71b49e673ebc,tg:lhbr:293369_#1,e22_AnnotationsMaterial,1,adm.note,In bijlage een niet verstuurde brief van Hubert Lampo aan Maurice Nonneman.,In bijlage een niet verstuurde brief van Hubert Lampo aan Maurice Nonneman.,Nederlands,remarks
25b845db-321a-557d-be56-0304ca1bc7f5,tg:lhbr:85385_#1,e22_AnnotationsMaterial,1,adm.note,Gedat.: 24.5,Gedat.: 24.5,Nederlands,remarks
4ce70490-c830-57b0-b3a7-9de1940ca081,tg:lhbr:293444_#1,e22_AnnotationsMaterial,1,adm.note,"R 704 / 38(20), 1 - 20, Katern 1","R 704 / 38(20), 1 - 20, Katern 1",Nederlands,remarks
591396be-27e8-5d15-8b4d-d010445893a2,tg:lhbr:254190_#1,e22_AnnotationsMaterial,1,adm.note,Briefkaart aan Wijnants,Briefkaart aan Wijnants,Nederlands,remarks
e17208ef-84ee-509d-99a2-a50f8c4dec51,tg:lhbr:160092_#1,e22_AnnotationsMaterial,1,adm.note,Gedat.: 10.01,Gedat.: 10.01,Nederlands,remarks
7a4694cb-11cd-586b-8de9-e009dc4ad802,tg:lhbr:252866_#1,e22_AnnotationsMaterial,1,adm.note,"Toespraak bij boekvoorstelling van ""Beroepsgeheim 6"" van W. M. Roggeman","Toespraak bij boekvoorstelling van ""Beroepsgeheim 6"" van W. M. Roggeman",Nederlands,remarks
e2bcd0c5-a37c-5818-a988-47f87db7d99c,tg:lhbr:239436_#1,e22_AnnotationsMaterial,1,adm.note,Bijlage: Omslag,Bijlage: Omslag,Nederlands,remarks
f1eca706-ec48-5dab-b75a-94711c42da65,tg:lhbr:262068_#1,e22_AnnotationsMaterial,1,adm.note,Uitnodiging.,Uitnodiging.,Nederlands,remarks
998d16f7-b24b-57c7-b229-ae4e594c9b9f,tg:lhbr:243008_#1,e22_AnnotationsMaterial,1,adm.note,Brief van E. Bruinsma,Brief van E. Bruinsma,Nederlands,remarks
6d45d0f4-7fc0-5868-8e7f-d53ae387afac,tg:lhbr:267163_#1,e22_AnnotationsMaterial,1,adm.note,In plakboek 3,In plakboek 3,Nederlands,remarks
79f30948-69c3-562e-b062-0a03a6951c58,tg:lhbr:251354_#1,e22_AnnotationsMaterial,1,adm.note,Bijlage:,Bijlage:,Nederlands,remarks
830cdcb7-2c60-50f8-8cf7-3fac9ec73224,tg:lhbr:254572_#1,e22_AnnotationsMaterial,1,adm.note,"Toussaint van Boelaere kondigt aan dat hijzelf, zijn vrouw en de echtparen Vemeylen en Teirlinck aanwezig zullen zijn bij de première van *Swane*","Toussaint van Boelaere kondigt aan dat hijzelf, zijn vrouw en de echtparen Vemeylen en Teirlinck aanwezig zullen zijn bij de première van *Swane*",Nederlands,remarks
bc0a80cb-53ec-5c48-898c-c9ff1fad5357,tg:lhbr:259199_#1,e22_AnnotationsMaterial,1,adm.note,Brief van Michael,Brief van Michael,Nederlands,remarks
e0305d72-5f06-5be5-81cc-58e8946d83bf,tg:lhbr:267173_#1,e22_AnnotationsMaterial,1,adm.note,In plakboek 3,In plakboek 3,Nederlands,remarks
7faa2c6f-75d0-52a3-9bc0-38fccd4af59b,tg:lhbr:267205_#1,e22_AnnotationsMaterial,1,adm.note,In plakboek 4,In plakboek 4,Nederlands,remarks
e2e2a9e5-2d58-5335-b93e-d51774c840d8,tg:lhbr:25311_#1,e22_AnnotationsMaterial,1,adm.note,Gedat.: 2.4,Gedat.: 2.4,Nederlands,remarks
d3eef6ed-9224-5a59-8f1a-33aa521dbf28,tg:lhbr:46381_#1,e22_AnnotationsMaterial,1,adm.note,Gedat.: 29.12,Gedat.: 29.12,Nederlands,remarks
fa256dbf-4c54-58df-8412-39502e85e0eb,tg:lhbr:267215_#1,e22_AnnotationsMaterial,1,adm.note,In plakboek,In plakboek,Nederlands,remarks
1087954b-b6a1-5e2b-9820-d7d759fa749b,tg:lhbr:254051_#1,e22_AnnotationsMaterial,1,adm.note,Brief aan de familie van Vries,Brief aan de familie van Vries,Nederlands,remarks
b63a030d-5629-53b1-b479-bbd5a3d9a607,tg:lhbr:247857_#1,e22_AnnotationsMaterial,1,adm.note,Een brief op de achterkant van een foto,Een brief op de achterkant van een foto,Nederlands,remarks
2c81dd69-75fa-52e2-9850-86e4427196a5,tg:lhbr:293409_#1,e22_AnnotationsMaterial,1,adm.note,"R 704 / 38(4), 21 - 32","R 704 / 38(4), 21 - 32",Nederlands,remarks
cbf63ea3-7562-5c03-8423-3f517a70c8eb,tg:lhbr:293324_#1,e22_AnnotationsMaterial,1,adm.note,"R 704 / 35(3), (1 - 28)","R 704 / 35(3), (1 - 28)",Nederlands,remarks
1522c91c-cfd8-5da0-abfa-2e8c6fea00ef,tg:lhbr:293334_#1,e22_AnnotationsMaterial,1,adm.note,"'Brian' was verbonden aan het University College Wales in Aberystwyth, waar Hubert Lampo de bibliotheek bezocht.","'Brian' was verbonden aan het University College Wales in Aberystwyth, waar Hubert Lampo de bibliotheek bezocht.",Nederlands,remarks
1bbcf5de-e03b-53f3-b82c-069f12d693ce,tg:lhbr:237670_#1,e22_AnnotationsMaterial,1,adm.note,"Geschenk Pierre Uyttenhove, 10.10.2006","Geschenk Pierre Uyttenhove, 10.10.2006",Nederlands,remarks
84adceb7-1739-58e2-a202-59122438907c,tg:lhbr:267187_#1,e22_AnnotationsMaterial,1,adm.note,In plakboek 4,In plakboek 4,Nederlands,remarks
47d167ed-9379-50d4-a933-8e26d723867e,tg:lhbr:114360_#1,e22_AnnotationsMaterial,1,adm.note,Gedat.: 26.2,Gedat.: 26.2,Nederlands,remarks
48df0e6c-aeac-569d-aedb-da9522f7b2f8,tg:lhbr:267197_#1,e22_AnnotationsMaterial,1,adm.note,In plakboek 4,In plakboek 4,Nederlands,remarks
fbf0fec4-8ca1-54c6-8eb5-1f13d7a976c2,tg:lhbr:255915_#1,e22_AnnotationsMaterial,1,adm.note,Uitnodiging,Uitnodiging,Nederlands,remarks
66027db4-5076-5204-97c8-4d5dec0db7fa,tg:lhbr:248666_#1,e22_AnnotationsMaterial,1,adm.note,Betreffende een reis door Frankrijk,Betreffende een reis door Frankrijk,Nederlands,remarks
d293acb5-e11a-5b16-98df-e395acdcd05f,tg:lhbr:260930_#1,e22_AnnotationsMaterial,1,adm.note,Briefje op een getypte brief in Duits aan Gerard Walschap.,Briefje op een getypte brief in Duits aan Gerard Walschap.,Nederlands,remarks
9bec3198-b6cf-55fd-8907-f8cc44c61f79,tg:lhbr:85793_#1,e22_AnnotationsMaterial,1,adm.note,Gedat.: 17.1,Gedat.: 17.1,Nederlands,remarks
8ee7be24-44a1-5ca7-a1ff-f9430f6b1553,tg:lhbr:149427_#1,e22_AnnotationsMaterial,1,adm.note,In plakboek 1,In plakboek 1,Nederlands,remarks
39f89029-5b94-5708-b3b3-f6fbb66715dc,tg:lhbr:290415_#1,e22_AnnotationsMaterial,1,adm.note,Belgische Muzenalmanak,Belgische Muzenalmanak,Nederlands,remarks
1922dafd-bc32-57a2-a69c-2d83d485890f,tg:lhbr:94664_#1,e22_AnnotationsMaterial,1,adm.note,Gedat.: 24.6,Gedat.: 24.6,Nederlands,remarks
69e0fe8e-6622-59b1-a0d7-4d7d66449072,tg:lhbr:256704_#1,e22_AnnotationsMaterial,1,adm.note,Bijgevoegd: Een vertrouwelijke briefje,Bijgevoegd: Een vertrouwelijke briefje,Nederlands,remarks
c6f89701-8f4e-5f59-afe3-cab2905dd5ee,tg:lhbr:136488_#1,e22_AnnotationsMaterial,1,adm.note,Gedat.: 5.10,Gedat.: 5.10,Nederlands,remarks
