ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
23da2f08-b7fe-54f7-b0fb-9540c4ee54bc,tg:lhps:19809,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:19809,https://data.letterenhuis.be/ark:/24970/23da2f08-b7fe-54f7-b0fb-9540c4ee54bc,Affiches,,,,,
23da2f08-b7fe-54f7-b0fb-9540c4ee54bc,tg:lhps:19809,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.0,2076,In Copyright
23da2f08-b7fe-54f7-b0fb-9540c4ee54bc,tg:lhps:19809,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19610207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23da2f08-b7fe-54f7-b0fb-9540c4ee54bc,tg:lhps:19809,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elckerlijc Genootschap  
Teilhard de Chardin  
voordracht door z.e.p. N. Wildiers",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23da2f08-b7fe-54f7-b0fb-9540c4ee54bc,tg:lhps:19809,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1961-02-07,,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23da2f08-b7fe-54f7-b0fb-9540c4ee54bc,tg:lhps:19809_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Antwerpen,,au::100141:1,tg:lhps:19809_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
23da2f08-b7fe-54f7-b0fb-9540c4ee54bc,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000019186,referentienummer,False,,,,,,,,,,,,,,,
23da2f08-b7fe-54f7-b0fb-9540c4ee54bc,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:19809,brocade id,False,,,,,,,,,,,,,,,
23da2f08-b7fe-54f7-b0fb-9540c4ee54bc,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:19809/N,brocade url,False,,,,,,,,,,,,,,,
23da2f08-b7fe-54f7-b0fb-9540c4ee54bc,tg:lhps:19809,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7aeb3d6c-ea8a-5ae4-bbbc-a95397fc0a17"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d90db06e-175c-4d1a-873e-499abfc773b6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
23da2f08-b7fe-54f7-b0fb-9540c4ee54bc,tg:lhps:19809,e73_OriginalBrocade,,,au::6262,,,,lhps,,,cf249d5d-bb6e-523d-830b-5fb6c52a6b75,kw,,au::6262:1,au::6262g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/670034"",""au::6262"",""au::6262:1"",""ark:/83110/x0/cf249d5d-bb6e-523d-830b-5fb6c52a6b75"",""Elckerlyc-Genootschap""],""name"":""Elckerlyc-Genootschap"",""ark"":""ark:/83110/x0/cf249d5d-bb6e-523d-830b-5fb6c52a6b75"",""uri"":""/agents/corporate_entities/670034"",""id"":""au::6262:1"",""isCapacity"":false}",ark:/83110/x0/cf249d5d-bb6e-523d-830b-5fb6c52a6b75,agent,,,,,,,,,
