ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
fe1a67de-d41f-50b5-b2d8-73a43c4843eb,tg:lhps:4404,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:4404,https://data.letterenhuis.be/ark:/24970/fe1a67de-d41f-50b5-b2d8-73a43c4843eb,Affiches,,,,,
fe1a67de-d41f-50b5-b2d8-73a43c4843eb,tg:lhps:4404,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.0,2072,In Copyright
fe1a67de-d41f-50b5-b2d8-73a43c4843eb,tg:lhps:4404,e73_CreationActors,,,au::11866,,,,lhps,lhps,Affiche,3455c7f7-5565-575d-bae4-7df7e35f62cb,ds,designers,au::11866:1,au::11866g:1,,"dlod={""suggest"":[""/agents/people/1269662"",""au::11866"",""au::11866:1"",""ark:/83110/x0/3455c7f7-5565-575d-bae4-7df7e35f62cb"",""Simone Lutgen""],""name"":""Simone Lutgen"",""ark"":""ark:/83110/x0/3455c7f7-5565-575d-bae4-7df7e35f62cb"",""uri"":""/agents/people/1269662"",""id"":""au::11866:1"",""isCapacity"":false}",ark:/83110/x0/3455c7f7-5565-575d-bae4-7df7e35f62cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe1a67de-d41f-50b5-b2d8-73a43c4843eb,tg:lhps:4404,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19571001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe1a67de-d41f-50b5-b2d8-73a43c4843eb,tg:lhps:4404,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KNS / F. Goodrich en A. Hackett / Het Dagboek van Anne Frank / Regie: Edward Deleu / Met: Ketty van de Poel, Jenny van Santvoort, Gaston Vandermeulen / Stadsschouwburg Mechelen",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe1a67de-d41f-50b5-b2d8-73a43c4843eb,tg:lhps:4404,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1957-10-01,,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe1a67de-d41f-50b5-b2d8-73a43c4843eb,tg:lhps:4404_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Mechelen,,au::100231:1,tg:lhps:4404_#1,"dlod={""name"":""Mechelen (Mechelen)"",""ark"":""ark:/83110/x0/8edb9f04-ad85-5c4a-aa2c-b4e509be84f2"",""uri"":""/subjects/10724717"",""id"":""au::100231"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
fe1a67de-d41f-50b5-b2d8-73a43c4843eb,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000004340,referentienummer,False,,,,,,,,,,,,,,,
fe1a67de-d41f-50b5-b2d8-73a43c4843eb,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:4404,brocade id,False,,,,,,,,,,,,,,,
fe1a67de-d41f-50b5-b2d8-73a43c4843eb,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:4404/N,brocade url,False,,,,,,,,,,,,,,,
