ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
2d1d3c8f-db3f-5f69-8ad5-448b3c329a4e,tg:lhps:24423,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:24423,https://data.letterenhuis.be/ark:/24970/2d1d3c8f-db3f-5f69-8ad5-448b3c329a4e,Affiches,,,,,
2d1d3c8f-db3f-5f69-8ad5-448b3c329a4e,tg:lhps:24423,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959.0,2074,In Copyright
2d1d3c8f-db3f-5f69-8ad5-448b3c329a4e,tg:lhps:24423,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19590314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d1d3c8f-db3f-5f69-8ad5-448b3c329a4e,tg:lhps:24423,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19590326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d1d3c8f-db3f-5f69-8ad5-448b3c329a4e,tg:lhps:24423,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zaal C.A.W.  
Tentoonstelling  
Jacques Maes",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d1d3c8f-db3f-5f69-8ad5-448b3c329a4e,tg:lhps:24423,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1959-03-14,1959-03-26,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d1d3c8f-db3f-5f69-8ad5-448b3c329a4e,tg:lhps:24423_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Antwerpen,,au::100141:1,tg:lhps:24423_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
2d1d3c8f-db3f-5f69-8ad5-448b3c329a4e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000023765,referentienummer,False,,,,,,,,,,,,,,,
2d1d3c8f-db3f-5f69-8ad5-448b3c329a4e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:24423,brocade id,False,,,,,,,,,,,,,,,
2d1d3c8f-db3f-5f69-8ad5-448b3c329a4e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:24423/N,brocade url,False,,,,,,,,,,,,,,,
2d1d3c8f-db3f-5f69-8ad5-448b3c329a4e,tg:lhps:24423,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a037730b-071d-559b-b6c8-871337db9025"", ""ontologyProperty"": """", ""resourceXresourceId"": ""45b3f174-8b2c-42d9-a5aa-f046fcf44307"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
2d1d3c8f-db3f-5f69-8ad5-448b3c329a4e,tg:lhps:24423,e73_OriginalBrocade,,,au::12024,,,,lhps,,,16fe7449-153a-5070-a484-5bc30cec010d,kw,,au::12024:1,au::12024g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1286568"",""au::12024"",""au::12024:1"",""ark:/83110/x0/16fe7449-153a-5070-a484-5bc30cec010d"",""Jacques Maes""],""name"":""Jacques Maes"",""ark"":""ark:/83110/x0/16fe7449-153a-5070-a484-5bc30cec010d"",""uri"":""/agents/people/1286568"",""id"":""au::12024:1"",""isCapacity"":false}",ark:/83110/x0/16fe7449-153a-5070-a484-5bc30cec010d,agent,,,,,,,,,
