ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
1911c141-1bbc-57c5-8f5e-72a8291e3125,tg:lhps:57960,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:57960,https://data.letterenhuis.be/ark:/24970/1911c141-1bbc-57c5-8f5e-72a8291e3125,Affiches,,,,,
1911c141-1bbc-57c5-8f5e-72a8291e3125,tg:lhps:57960,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,2118,In Copyright
1911c141-1bbc-57c5-8f5e-72a8291e3125,tg:lhps:57960,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,20031011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911c141-1bbc-57c5-8f5e-72a8291e3125,tg:lhps:57960,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,20040111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911c141-1bbc-57c5-8f5e-72a8291e3125,tg:lhps:57960,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europalia Italia / Bozar Expo / Paleis voor Schone Kunsten Brussel / Venus ontsluierd / De Venus van Urbino van Titiaan,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911c141-1bbc-57c5-8f5e-72a8291e3125,tg:lhps:57960,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,2uu3-10-11,2uu4-01-11,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911c141-1bbc-57c5-8f5e-72a8291e3125,tg:lhps:57960_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,,99596b2b-2b42-50f2-8ec3-d578638b6d71,au::100105:1,tg:lhps:57960_#1,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
1911c141-1bbc-57c5-8f5e-72a8291e3125,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000053756,referentienummer,False,,,,,,,,,,,,,,,
1911c141-1bbc-57c5-8f5e-72a8291e3125,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:57960,brocade id,False,,,,,,,,,,,,,,,
1911c141-1bbc-57c5-8f5e-72a8291e3125,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:57960/N,brocade url,False,,,,,,,,,,,,,,,
1911c141-1bbc-57c5-8f5e-72a8291e3125,tg:lhps:57960,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6190e460-f92a-5acc-a9e5-a5d4a9bff3a0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d477933c-fdf5-4add-b15e-cc1fc4f40fda"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
1911c141-1bbc-57c5-8f5e-72a8291e3125,tg:lhps:57960,e73_OriginalBrocade,,,au::6455,,,,lhps,,,1023a533-c2ab-5df8-8e15-28fd594a526c,kw,,au::6455:1,au::6455g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/690685"",""au::6455"",""au::6455:1"",""ark:/83110/x0/1023a533-c2ab-5df8-8e15-28fd594a526c"",""Europalia""],""name"":""Europalia"",""ark"":""ark:/83110/x0/1023a533-c2ab-5df8-8e15-28fd594a526c"",""uri"":""/agents/corporate_entities/690685"",""id"":""au::6455:1"",""isCapacity"":false}",ark:/83110/x0/1023a533-c2ab-5df8-8e15-28fd594a526c,agent,,,,,,,,,
1911c141-1bbc-57c5-8f5e-72a8291e3125,tg:lhps:57960,e73_OriginalBrocade,,,au::23847,,,,lhps,,,878ad147-8eab-5c8d-a00a-1dbfcfd9640f,kw,,au::23847:1,au::23847g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/2551629"",""au::23847"",""au::23847:1"",""ark:/83110/x0/878ad147-8eab-5c8d-a00a-1dbfcfd9640f"",""Société des Expositions [Paleis voor Schone Kunsten Brussel]""],""name"":""Société des Expositions [Paleis voor Schone Kunsten Brussel]"",""ark"":""ark:/83110/x0/878ad147-8eab-5c8d-a00a-1dbfcfd9640f"",""uri"":""/agents/corporate_entities/2551629"",""id"":""au::23847:1"",""isCapacity"":false}",ark:/83110/x0/878ad147-8eab-5c8d-a00a-1dbfcfd9640f,agent,,,,,,,,,
