ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
86c3fd3f-ec65-58b9-812b-ff06e537ce25,tg:lhps:63136,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:63136,https://data.letterenhuis.be/ark:/24970/86c3fd3f-ec65-58b9-812b-ff06e537ce25,Affiches,,,,,
86c3fd3f-ec65-58b9-812b-ff06e537ce25,tg:lhps:63136,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.0,2108,In Copyright
86c3fd3f-ec65-58b9-812b-ff06e537ce25,tg:lhps:63136,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19930000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86c3fd3f-ec65-58b9-812b-ff06e537ce25,tg:lhps:63136,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stan speelt / Georg Büchner / 1794, Dantons Dood, Nachgelassene Schrifte",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86c3fd3f-ec65-58b9-812b-ff06e537ce25,tg:lhps:63136,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1993,,reconstructie,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86c3fd3f-ec65-58b9-812b-ff06e537ce25,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000058922,referentienummer,False,,,,,,,,,,,,,,,
86c3fd3f-ec65-58b9-812b-ff06e537ce25,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:63136,brocade id,False,,,,,,,,,,,,,,,
86c3fd3f-ec65-58b9-812b-ff06e537ce25,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:63136/N,brocade url,False,,,,,,,,,,,,,,,
86c3fd3f-ec65-58b9-812b-ff06e537ce25,tg:lhps:63136,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ab82686f-d061-5e74-b6e5-d8c8924fd3b5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""77eb68b3-3056-4f33-831d-96836fc86a6a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
86c3fd3f-ec65-58b9-812b-ff06e537ce25,tg:lhps:63136,e73_OriginalBrocade,,,au::17471,,,,lhps,,,c1485034-3bd2-54a7-9f6d-757d3812b343,vb,,au::17471:1,au::17471g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1869397"",""au::17471"",""au::17471:1"",""ark:/83110/x0/c1485034-3bd2-54a7-9f6d-757d3812b343"",""Tg STAN""],""name"":""Tg STAN"",""ark"":""ark:/83110/x0/c1485034-3bd2-54a7-9f6d-757d3812b343"",""uri"":""/agents/corporate_entities/1869397"",""id"":""au::17471:1"",""isCapacity"":false}",ark:/83110/x0/c1485034-3bd2-54a7-9f6d-757d3812b343,agent,,,,,,,,,
