ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
791ddb9e-12cc-51e3-8e54-c5e282f3f4f4,tg:lhps:7091,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:7091,https://data.letterenhuis.be/ark:/24970/791ddb9e-12cc-51e3-8e54-c5e282f3f4f4,Affiches,,,,,
791ddb9e-12cc-51e3-8e54-c5e282f3f4f4,tg:lhps:7091,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Verantw. uitg. Gerrit Kreveld</p>
","<p>Verantw. uitg. Gerrit Kreveld</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791ddb9e-12cc-51e3-8e54-c5e282f3f4f4,tg:lhps:7091,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.0,2097,In Copyright
791ddb9e-12cc-51e3-8e54-c5e282f3f4f4,tg:lhps:7091,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19821000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791ddb9e-12cc-51e3-8e54-c5e282f3f4f4,tg:lhps:7091,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,Socialistische Partij / SP 1. Vlaamse socialisten,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791ddb9e-12cc-51e3-8e54-c5e282f3f4f4,tg:lhps:7091,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1982-10,,reconstructie,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791ddb9e-12cc-51e3-8e54-c5e282f3f4f4,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000006962,referentienummer,False,,,,,,,,,,,,,,,
791ddb9e-12cc-51e3-8e54-c5e282f3f4f4,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:7091,brocade id,False,,,,,,,,,,,,,,,
791ddb9e-12cc-51e3-8e54-c5e282f3f4f4,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:7091/N,brocade url,False,,,,,,,,,,,,,,,
791ddb9e-12cc-51e3-8e54-c5e282f3f4f4,tg:lhps:7091,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""90196b05-5766-5fab-9e15-23948e18ad35"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c6ebbe61-50a0-4123-b6f0-c11574901578"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
791ddb9e-12cc-51e3-8e54-c5e282f3f4f4,tg:lhps:7091,e73_OriginalBrocade,,,au::17231,,,,lhps,,,e4bf7cf3-8dba-51e2-bf58-6a6b59b94d71,kw,,au::17231:1,au::17231g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1843717"",""au::17231"",""au::17231:1"",""ark:/83110/x0/e4bf7cf3-8dba-51e2-bf58-6a6b59b94d71"",""Socialistische Partij""],""name"":""Socialistische Partij"",""ark"":""ark:/83110/x0/e4bf7cf3-8dba-51e2-bf58-6a6b59b94d71"",""uri"":""/agents/corporate_entities/1843717"",""id"":""au::17231:1"",""isCapacity"":false}",ark:/83110/x0/e4bf7cf3-8dba-51e2-bf58-6a6b59b94d71,agent,,,,,,,,,
791ddb9e-12cc-51e3-8e54-c5e282f3f4f4,tg:lhps:7091,e73_OriginalBrocade,,,au::44708,,,,lhps,,,05dd6b5b-1607-5d06-8867-12c2d3b00974,kw,,au::44708:1,au::44708g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""name"":""Verkiezingen 1982"",""ark"":""ark:/83110/x0/05dd6b5b-1607-5d06-8867-12c2d3b00974"",""uri"":""/subjects/4783756"",""id"":""au::44708"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/05dd6b5b-1607-5d06-8867-12c2d3b00974,topic,,,,,,,,,
