ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Creation Time Span Source Note,Documented Event Type,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Documented Event Place Name Widget,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
0e68f474-b9f5-5aff-b0c1-bb6f7e74b4d3,tg:lhps:14244,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:14244,record identifiers,https://data.letterenhuis.be/ark:/24970/0e68f474-b9f5-5aff-b0c1-bb6f7e74b4d3,object identifier,Affiches,,,,,,
0e68f474-b9f5-5aff-b0c1-bb6f7e74b4d3,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1f65c052-72f7-429f-b38b-8ecafc7bf19c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ac1cbf04-1e96-45fb-b659-807c2f1dfe89"", ""inverseOntologyProperty"": """"}]"
0e68f474-b9f5-5aff-b0c1-bb6f7e74b4d3,tg:lhps:14244,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.0,2103,In Copyright,
0e68f474-b9f5-5aff-b0c1-bb6f7e74b4d3,tg:lhps:14244,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19880213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e68f474-b9f5-5aff-b0c1-bb6f7e74b4d3,tg:lhps:14244,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19880213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e68f474-b9f5-5aff-b0c1-bb6f7e74b4d3,tg:lhps:14244,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Chansongala<br />
Kwarteeuw Kleinkunst<br />
Kathy Lindekens<br />
Erik Van Neygen<br />
Kris De Bruyne<br />
Raymond Van Het Groenewoud<br />
Patricia Beysens<br />
begeleiding: Jan Hautekiet<br />
hommage Ramses Shaffy<br />
Liesbeth List<br />
Della Bosiers<br />
Johan Verminnen<br />
Wim De Craene<br />
Thijs Van Leer<br />
begeleiding: Combo<br />
Nico Van Der Linden</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e68f474-b9f5-5aff-b0c1-bb6f7e74b4d3,tg:lhps:14244,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,,1988-02-13,1988-02-13,,,,,,,,,,related events (relationship indicator),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e68f474-b9f5-5aff-b0c1-bb6f7e74b4d3,tg:lhps:14244_#1,e73_DocumentedEventsPlaces_lhps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Antwerpen,,,Antwerpen (Antwerpen),au::100139,5eba8578-9f35-5e2e-a844-9bfdea6f5119,Antwerpen (Arrondissement Antwerpen),au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100139,5eba8578-9f35-5e2e-a844-9bfdea6f5119,au::100141,au::100141,remarks,Nederlands,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,
0e68f474-b9f5-5aff-b0c1-bb6f7e74b4d3,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000013737,referentienummer,False,,,,,,,,,,,,,,,,,
0e68f474-b9f5-5aff-b0c1-bb6f7e74b4d3,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:14244,brocade id,False,,,,,,,,,,,,,,,,,
