ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
5fd27bb3-d4b1-5645-ae61-4526ba935d52,tg:lhps:2526,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:2526,https://data.letterenhuis.be/ark:/24970/5fd27bb3-d4b1-5645-ae61-4526ba935d52,Affiches,,,,,
5fd27bb3-d4b1-5645-ae61-4526ba935d52,tg:lhps:2526,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.0,2097,In Copyright
5fd27bb3-d4b1-5645-ae61-4526ba935d52,tg:lhps:2526,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19820914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fd27bb3-d4b1-5645-ae61-4526ba935d52,tg:lhps:2526,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19820918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fd27bb3-d4b1-5645-ae61-4526ba935d52,tg:lhps:2526,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Festival van Vlaanderen / Antwerpen 1982 / Koningin Elisabethzaal / London Symphony Orchestra / Concertzaal deSingel / Gürzenich-Orkest Köln - Düsseldorfer Bachverein - Antwerps Bachkoor / ""De Schepping"" / van Joseph Haydn",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fd27bb3-d4b1-5645-ae61-4526ba935d52,tg:lhps:2526,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1982-09-14,1982-09-18,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fd27bb3-d4b1-5645-ae61-4526ba935d52,tg:lhps:2526_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Antwerpen,,au::100141:1,tg:lhps:2526_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
5fd27bb3-d4b1-5645-ae61-4526ba935d52,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000002498,referentienummer,False,,,,,,,,,,,,,,,
5fd27bb3-d4b1-5645-ae61-4526ba935d52,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:2526,brocade id,False,,,,,,,,,,,,,,,
5fd27bb3-d4b1-5645-ae61-4526ba935d52,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:2526/N,brocade url,False,,,,,,,,,,,,,,,
5fd27bb3-d4b1-5645-ae61-4526ba935d52,tg:lhps:2526,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f87bd2c9-33ce-5d7c-8b36-45b049ce2df8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""202f6aa6-b45e-4a27-9b26-2594995c56ab"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
5fd27bb3-d4b1-5645-ae61-4526ba935d52,tg:lhps:2526,e73_OriginalBrocade,,,au::10453,,,,lhps,,,cf39adbd-3392-548d-bc8b-148f88df3484,kw,,au::10453:1,au::10453g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1118471"",""au::10453"",""au::10453:1"",""ark:/83110/x0/cf39adbd-3392-548d-bc8b-148f88df3484"",""Koningin Elisabethzaal""],""name"":""Koningin Elisabethzaal"",""ark"":""ark:/83110/x0/cf39adbd-3392-548d-bc8b-148f88df3484"",""uri"":""/agents/corporate_entities/1118471"",""id"":""au::10453:1"",""isCapacity"":false}",ark:/83110/x0/cf39adbd-3392-548d-bc8b-148f88df3484,agent,,,,,,,,,
5fd27bb3-d4b1-5645-ae61-4526ba935d52,tg:lhps:2526,e73_OriginalBrocade,,,au::16966,,,,lhps,,,2115a8a0-5777-58c6-a408-37cdaa90e475,kw,,au::16966:1,au::16966g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1815362"",""au::16966"",""au::16966:1"",""ark:/83110/x0/2115a8a0-5777-58c6-a408-37cdaa90e475"",""deSingel""],""name"":""deSingel"",""ark"":""ark:/83110/x0/2115a8a0-5777-58c6-a408-37cdaa90e475"",""uri"":""/agents/corporate_entities/1815362"",""id"":""au::16966:1"",""isCapacity"":false}",ark:/83110/x0/2115a8a0-5777-58c6-a408-37cdaa90e475,agent,,,,,,,,,
5fd27bb3-d4b1-5645-ae61-4526ba935d52,tg:lhps:2526,e73_OriginalBrocade,,,au::539,,,,lhps,,,876824d7-9def-5b75-908a-94e2f768ffa5,kw,,au::539:1,au::539g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/57673"",""au::539"",""au::539:1"",""ark:/83110/x0/876824d7-9def-5b75-908a-94e2f768ffa5"",""Antwerps Bachkoor""],""name"":""Antwerps Bachkoor"",""ark"":""ark:/83110/x0/876824d7-9def-5b75-908a-94e2f768ffa5"",""uri"":""/agents/corporate_entities/57673"",""id"":""au::539:1"",""isCapacity"":false}",ark:/83110/x0/876824d7-9def-5b75-908a-94e2f768ffa5,agent,,,,,,,,,
5fd27bb3-d4b1-5645-ae61-4526ba935d52,tg:lhps:2526,e73_OriginalBrocade,,,au::6721,,,,lhps,,,2f9e3cfc-01d0-5cfc-925c-1b29ab3e3db8,kw,,au::6721:1,au::6721g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/719147"",""au::6721"",""au::6721:1"",""ark:/83110/x0/2f9e3cfc-01d0-5cfc-925c-1b29ab3e3db8"",""Festival van Vlaanderen""],""name"":""Festival van Vlaanderen"",""ark"":""ark:/83110/x0/2f9e3cfc-01d0-5cfc-925c-1b29ab3e3db8"",""uri"":""/agents/corporate_entities/719147"",""id"":""au::6721:1"",""isCapacity"":false}",ark:/83110/x0/2f9e3cfc-01d0-5cfc-925c-1b29ab3e3db8,agent,,,,,,,,,
