ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
fb228d76-02d2-5141-8674-9cdd4b3b6e82,tg:lhps:54088,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:54088,https://data.letterenhuis.be/ark:/24970/fb228d76-02d2-5141-8674-9cdd4b3b6e82,Affiches,,,,,
fb228d76-02d2-5141-8674-9cdd4b3b6e82,tg:lhps:54088,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,2109,In Copyright
fb228d76-02d2-5141-8674-9cdd4b3b6e82,tg:lhps:54088,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19940531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb228d76-02d2-5141-8674-9cdd4b3b6e82,tg:lhps:54088,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,Long John Baldry / His flying Blues circus / support act: Red Rooster / Vooruit concertzaal Gent,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb228d76-02d2-5141-8674-9cdd4b3b6e82,tg:lhps:54088,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1994-05-31,,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb228d76-02d2-5141-8674-9cdd4b3b6e82,tg:lhps:54088_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,au::100654:1,tg:lhps:54088_#1,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/10769978"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
fb228d76-02d2-5141-8674-9cdd4b3b6e82,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000049896,referentienummer,False,,,,,,,,,,,,,,,
fb228d76-02d2-5141-8674-9cdd4b3b6e82,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:54088,brocade id,False,,,,,,,,,,,,,,,
fb228d76-02d2-5141-8674-9cdd4b3b6e82,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:54088/N,brocade url,False,,,,,,,,,,,,,,,
fb228d76-02d2-5141-8674-9cdd4b3b6e82,tg:lhps:54088,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""de1ddf47-3b7b-5b62-a8fd-b2322e89a9df"", ""ontologyProperty"": """", ""resourceXresourceId"": ""02eeaa7b-cdf2-490f-9824-9d3fecb9806f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
fb228d76-02d2-5141-8674-9cdd4b3b6e82,tg:lhps:54088,e73_OriginalBrocade,,,au::17258,,,,lhps,,,e3322d28-2c3e-5fd5-b5b9-ac41040d79c9,kw,,au::17258:1,au::17258g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1846606"",""au::17258"",""au::17258:1"",""ark:/83110/x0/e3322d28-2c3e-5fd5-b5b9-ac41040d79c9"",""Socio-Kultureel Centrum Vooruit""],""name"":""Socio-Kultureel Centrum Vooruit"",""ark"":""ark:/83110/x0/e3322d28-2c3e-5fd5-b5b9-ac41040d79c9"",""uri"":""/agents/corporate_entities/1846606"",""id"":""au::17258:1"",""isCapacity"":false}",ark:/83110/x0/e3322d28-2c3e-5fd5-b5b9-ac41040d79c9,agent,,,,,,,,,
