ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
92b370f2-0315-5a29-924c-97cc96ac9f41,tg:lhps:52633,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:52633,https://data.letterenhuis.be/ark:/24970/92b370f2-0315-5a29-924c-97cc96ac9f41,Affiches,,,,,
92b370f2-0315-5a29-924c-97cc96ac9f41,tg:lhps:52633,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.0,2097,In Copyright
92b370f2-0315-5a29-924c-97cc96ac9f41,tg:lhps:52633,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19820607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92b370f2-0315-5a29-924c-97cc96ac9f41,tg:lhps:52633,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,De Tijger / en andere verhalen / van Dario Fo / door Jan Decleir / Arenberg,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92b370f2-0315-5a29-924c-97cc96ac9f41,tg:lhps:52633,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1982-06-07,,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92b370f2-0315-5a29-924c-97cc96ac9f41,tg:lhps:52633_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Antwerpen,,au::100141:1,tg:lhps:52633_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
92b370f2-0315-5a29-924c-97cc96ac9f41,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000048471,referentienummer,False,,,,,,,,,,,,,,,
92b370f2-0315-5a29-924c-97cc96ac9f41,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:52633,brocade id,False,,,,,,,,,,,,,,,
92b370f2-0315-5a29-924c-97cc96ac9f41,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:52633/N,brocade url,False,,,,,,,,,,,,,,,
92b370f2-0315-5a29-924c-97cc96ac9f41,tg:lhps:52633,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5b65e753-7bb0-50ff-8321-a8af0f658b05"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2a08a0a9-7d8d-4db4-82fc-7e4f339d1c5c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
