ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Creation Time Span Source Note,Documented Event Type,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Documented Event Place Name Widget,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
bc15eada-8f23-5f5f-ab30-e099da70240c,tg:lhps:52789,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:52789,record identifiers,https://data.letterenhuis.be/ark:/24970/bc15eada-8f23-5f5f-ab30-e099da70240c,object identifier,Affiches,,,,,,
bc15eada-8f23-5f5f-ab30-e099da70240c,tg:lhps:52789,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Graphisme: Richard Frippiat, Vezin</p>
","<p>Graphisme: Richard Frippiat, Vezin</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc15eada-8f23-5f5f-ab30-e099da70240c,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b0453946-9d12-4604-a85f-c41f44723e3b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e30757aa-89d6-431d-8dab-ef3966ecf4fd"", ""inverseOntologyProperty"": """"}]"
bc15eada-8f23-5f5f-ab30-e099da70240c,tg:lhps:52789,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2115,In Copyright,
bc15eada-8f23-5f5f-ab30-e099da70240c,tg:lhps:52789,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,20001216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc15eada-8f23-5f5f-ab30-e099da70240c,tg:lhps:52789,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,20010215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc15eada-8f23-5f5f-ab30-e099da70240c,tg:lhps:52789,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Une partie de campagne: parcs et jardins en Namurois / Photgraphies de Patrice Gaillet, Jean-Pierre Lambillon, Baudouin Lotin, Philippe Van Ravestyn / Musée Félicien Rops</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc15eada-8f23-5f5f-ab30-e099da70240c,tg:lhps:52789,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,,2uu0-12-16,2uu1-02-15,,,,,,,,,,related events (relationship indicator),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc15eada-8f23-5f5f-ab30-e099da70240c,tg:lhps:52789_#1,e73_DocumentedEventsPlaces_lhps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,,au::101616,b472172e-530b-5f58-988c-9bd2cf570271,,,,,,,au::101616,b472172e-530b-5f58-988c-9bd2cf570271,,au::101616,remarks,Nederlands,"dlod={""name"":""Namen (Arrondissement Namen)"",""ark"":""ark:/83110/x0/b472172e-530b-5f58-988c-9bd2cf570271"",""uri"":""/subjects/10872912"",""id"":""au::101616"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,
bc15eada-8f23-5f5f-ab30-e099da70240c,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000048627,referentienummer,False,,,,,,,,,,,,,,,,,
