ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
614727b6-31a3-564c-bcad-756f19be3ef4,tg:lhps:26316,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:26316,https://data.letterenhuis.be/ark:/24970/614727b6-31a3-564c-bcad-756f19be3ef4,Affiches,,,,,
614727b6-31a3-564c-bcad-756f19be3ef4,tg:lhps:26316,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,2107,In Copyright
614727b6-31a3-564c-bcad-756f19be3ef4,tg:lhps:26316,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19920410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614727b6-31a3-564c-bcad-756f19be3ef4,tg:lhps:26316,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19920531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614727b6-31a3-564c-bcad-756f19be3ef4,tg:lhps:26316,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jessica Stockholder  
Westfälischer Kunstverein",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614727b6-31a3-564c-bcad-756f19be3ef4,tg:lhps:26316,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1992-04-10,1992-05-31,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614727b6-31a3-564c-bcad-756f19be3ef4,tg:lhps:26316_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Münster,,au::102265:1,tg:lhps:26316_#1,"dlod={""name"":""Münster (Kreisfreie Stadt Münster)"",""ark"":""ark:/83110/x0/b0046418-f3cc-5726-9c99-b16aed5a26ed"",""uri"":""/subjects/10942355"",""id"":""au::102265"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
614727b6-31a3-564c-bcad-756f19be3ef4,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000025641,referentienummer,False,,,,,,,,,,,,,,,
614727b6-31a3-564c-bcad-756f19be3ef4,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:26316,brocade id,False,,,,,,,,,,,,,,,
614727b6-31a3-564c-bcad-756f19be3ef4,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:26316/N,brocade url,False,,,,,,,,,,,,,,,
614727b6-31a3-564c-bcad-756f19be3ef4,tg:lhps:26316,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5a35c2ae-5241-5d17-a6e7-dfb653cb49b7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""43f5887a-d4d1-4fe6-9add-9e2d301476a5"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
