ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Creation Time Span Source Note,Documented Event Type,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Documented Event Place Name Widget,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
228404a2-1b99-5fc1-bffb-ff855aec11fc,tg:lhps:24088,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:24088,record identifiers,https://data.letterenhuis.be/ark:/24970/228404a2-1b99-5fc1-bffb-ff855aec11fc,object identifier,Affiches,,,,,,
228404a2-1b99-5fc1-bffb-ff855aec11fc,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""712e176d-27ba-4e2c-a07a-63464cb95db2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c7a9dbb8-e96f-4210-a0da-54dd126bb067"", ""inverseOntologyProperty"": """"}]"
228404a2-1b99-5fc1-bffb-ff855aec11fc,tg:lhps:24088,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.0,2079,In Copyright,
228404a2-1b99-5fc1-bffb-ff855aec11fc,tg:lhps:24088,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19640711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228404a2-1b99-5fc1-bffb-ff855aec11fc,tg:lhps:24088,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19641025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228404a2-1b99-5fc1-bffb-ff855aec11fc,tg:lhps:24088,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Alicia Penalba<br />
Rijksmuseum Kröller-Müller<br />
Stedelijk Van Abbe Museum<br />
[Ontwerp: Ton Raateland]</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228404a2-1b99-5fc1-bffb-ff855aec11fc,tg:lhps:24088,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,,1964-07-11,1964-10-25,,,,,,,,,,related events (relationship indicator),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228404a2-1b99-5fc1-bffb-ff855aec11fc,tg:lhps:24088_#1,e73_DocumentedEventsPlaces_lhps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Otterlo; Eindhoven,,,,,,Otterlo (Ede),au::104436,b025be67-0b15-53ad-871e-6eaa07375b65,au::104436,b025be67-0b15-53ad-871e-6eaa07375b65,,au::104436,remarks,Nederlands,"dlod={""name"":""Otterlo (Ede)"",""ark"":""ark:/83110/x0/b025be67-0b15-53ad-871e-6eaa07375b65"",""uri"":""/subjects/11174652"",""id"":""au::104436"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,
228404a2-1b99-5fc1-bffb-ff855aec11fc,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000023430,referentienummer,False,,,,,,,,,,,,,,,,,
228404a2-1b99-5fc1-bffb-ff855aec11fc,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:24088,brocade id,False,,,,,,,,,,,,,,,,,
