ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
8b60551e-33d0-500b-837e-7998bc9139ce,tg:lhps:57337,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:57337,https://data.letterenhuis.be/ark:/24970/8b60551e-33d0-500b-837e-7998bc9139ce,Affiches,,,,,
8b60551e-33d0-500b-837e-7998bc9139ce,tg:lhps:57337,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Fotografie: Ernest Potters</p>
","<p>Fotografie: Ernest Potters</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b60551e-33d0-500b-837e-7998bc9139ce,tg:lhps:57337,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,Copyright Undetermined
8b60551e-33d0-500b-837e-7998bc9139ce,tg:lhps:57337,e73_CreationActors,,,au::48451,,,,lhps,lhps,Affiche,e5199f9f-7aeb-51df-aaba-8e81488e7316,ds,designers,au::48451:1,au::48451g:1,,"dlod={""suggest"":[""/agents/people/5184257"",""au::48451"",""au::48451:1"",""ark:/83110/x0/e5199f9f-7aeb-51df-aaba-8e81488e7316"",""Victor Notermans""],""name"":""Victor Notermans"",""ark"":""ark:/83110/x0/e5199f9f-7aeb-51df-aaba-8e81488e7316"",""uri"":""/agents/people/5184257"",""id"":""au::48451:1"",""isCapacity"":false}",ark:/83110/x0/e5199f9f-7aeb-51df-aaba-8e81488e7316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b60551e-33d0-500b-837e-7998bc9139ce,tg:lhps:57337,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,00001123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b60551e-33d0-500b-837e-7998bc9139ce,tg:lhps:57337,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,00001205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b60551e-33d0-500b-837e-7998bc9139ce,tg:lhps:57337,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ons & Zuidpool speelt: / Heiner Müller / Heracles 2 5 13 / Theater Zuidpool,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b60551e-33d0-500b-837e-7998bc9139ce,tg:lhps:57337,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,uuuu-11-23,uuuu-12-05,circa,circa,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b60551e-33d0-500b-837e-7998bc9139ce,tg:lhps:57337_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100141:1,tg:lhps:57337_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
8b60551e-33d0-500b-837e-7998bc9139ce,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000053134,referentienummer,False,,,,,,,,,,,,,,,
8b60551e-33d0-500b-837e-7998bc9139ce,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:57337,brocade id,False,,,,,,,,,,,,,,,
8b60551e-33d0-500b-837e-7998bc9139ce,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:57337/N,brocade url,False,,,,,,,,,,,,,,,
