ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
25b42911-8955-5dda-9b7d-eda7e181a3f1,tg:lhps:31373,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:31373,https://data.letterenhuis.be/ark:/24970/25b42911-8955-5dda-9b7d-eda7e181a3f1,Affiches,,,,,
25b42911-8955-5dda-9b7d-eda7e181a3f1,tg:lhps:31373,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.0,2065,In Copyright
25b42911-8955-5dda-9b7d-eda7e181a3f1,tg:lhps:31373,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19500325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25b42911-8955-5dda-9b7d-eda7e181a3f1,tg:lhps:31373,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19500402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25b42911-8955-5dda-9b7d-eda7e181a3f1,tg:lhps:31373,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tentoonstelling van technische boeken,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25b42911-8955-5dda-9b7d-eda7e181a3f1,tg:lhps:31373,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1950-03-25,1950-04-02,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25b42911-8955-5dda-9b7d-eda7e181a3f1,tg:lhps:31373_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Antwerpen,,au::100141:1,tg:lhps:31373_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
25b42911-8955-5dda-9b7d-eda7e181a3f1,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000030668,referentienummer,False,,,,,,,,,,,,,,,
25b42911-8955-5dda-9b7d-eda7e181a3f1,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:31373,brocade id,False,,,,,,,,,,,,,,,
25b42911-8955-5dda-9b7d-eda7e181a3f1,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:31373/N,brocade url,False,,,,,,,,,,,,,,,
25b42911-8955-5dda-9b7d-eda7e181a3f1,tg:lhps:31373,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cffb4d81-c109-5da4-9d6a-8ecc9adef305"", ""ontologyProperty"": """", ""resourceXresourceId"": ""23b5629a-01cd-4e8d-8ec1-c34193057418"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
25b42911-8955-5dda-9b7d-eda7e181a3f1,tg:lhps:31373,e73_OriginalBrocade,,,au::18150,,,,lhps,,,2df693af-c400-5e77-9751-8009b876cb3f,kw,,au::18150:1,au::18150g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""name"":""Tentoonstellingen Boek- en Bibliotheekwezen"",""ark"":""ark:/83110/x0/2df693af-c400-5e77-9751-8009b876cb3f"",""uri"":""/subjects/1942050"",""id"":""au::18150"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/2df693af-c400-5e77-9751-8009b876cb3f,topic,,,,,,,,,
