ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
caa30d13-e23f-53f6-9827-3c86884c8621,tg:lhps:55866,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:55866,https://data.letterenhuis.be/ark:/24970/caa30d13-e23f-53f6-9827-3c86884c8621,Affiches,,,,,
caa30d13-e23f-53f6-9827-3c86884c8621,tg:lhps:55866,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Druk. Vase Waterloo</p>
","<p>Druk. Vase Waterloo</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caa30d13-e23f-53f6-9827-3c86884c8621,tg:lhps:55866,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.0,2108,In Copyright
caa30d13-e23f-53f6-9827-3c86884c8621,tg:lhps:55866,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19930815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caa30d13-e23f-53f6-9827-3c86884c8621,tg:lhps:55866,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19930905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caa30d13-e23f-53f6-9827-3c86884c8621,tg:lhps:55866,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bruno Vekemans / Gouaches - Eglomisés - Etsen / Galerie Francine Fossion,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caa30d13-e23f-53f6-9827-3c86884c8621,tg:lhps:55866,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1993-08-15,1993-09-05,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caa30d13-e23f-53f6-9827-3c86884c8621,tg:lhps:55866_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,,dd7bde76-1424-55ff-8fa8-1dff3561a9c8,au::101045:1,tg:lhps:55866_#1,"dlod={""name"":""Knokke (Arrondissement Brugge)"",""ark"":""ark:/83110/x0/dd7bde76-1424-55ff-8fa8-1dff3561a9c8"",""uri"":""/subjects/10811815"",""id"":""au::101045"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
caa30d13-e23f-53f6-9827-3c86884c8621,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000051672,referentienummer,False,,,,,,,,,,,,,,,
caa30d13-e23f-53f6-9827-3c86884c8621,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:55866,brocade id,False,,,,,,,,,,,,,,,
caa30d13-e23f-53f6-9827-3c86884c8621,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:55866/N,brocade url,False,,,,,,,,,,,,,,,
