ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
ecb5858a-6c20-5e9d-83e5-adaf5a43c1a6,tg:lhps:30739,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:30739,https://data.letterenhuis.be/ark:/24970/ecb5858a-6c20-5e9d-83e5-adaf5a43c1a6,Affiches,,,,,
ecb5858a-6c20-5e9d-83e5-adaf5a43c1a6,tg:lhps:30739,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.0,2105,In Copyright
ecb5858a-6c20-5e9d-83e5-adaf5a43c1a6,tg:lhps:30739,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19901122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecb5858a-6c20-5e9d-83e5-adaf5a43c1a6,tg:lhps:30739,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,De Antwerpse Film Stichting / i.s.m. deSingel / The Water Magician / van Kenji Mizoguchi,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecb5858a-6c20-5e9d-83e5-adaf5a43c1a6,tg:lhps:30739,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1990-11-22,,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecb5858a-6c20-5e9d-83e5-adaf5a43c1a6,tg:lhps:30739_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Antwerpen,,au::100141:1,tg:lhps:30739_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
ecb5858a-6c20-5e9d-83e5-adaf5a43c1a6,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000030044,referentienummer,False,,,,,,,,,,,,,,,
ecb5858a-6c20-5e9d-83e5-adaf5a43c1a6,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:30739,brocade id,False,,,,,,,,,,,,,,,
ecb5858a-6c20-5e9d-83e5-adaf5a43c1a6,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:30739/N,brocade url,False,,,,,,,,,,,,,,,
ecb5858a-6c20-5e9d-83e5-adaf5a43c1a6,tg:lhps:30739,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8cad5db5-0f91-5b25-a823-719163b04536"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f71d0ce-13ef-4101-a3cc-800d929928b9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
ecb5858a-6c20-5e9d-83e5-adaf5a43c1a6,tg:lhps:30739,e73_OriginalBrocade,,,au::16966,,,,lhps,,,2115a8a0-5777-58c6-a408-37cdaa90e475,kw,,au::16966:1,au::16966g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1815362"",""au::16966"",""au::16966:1"",""ark:/83110/x0/2115a8a0-5777-58c6-a408-37cdaa90e475"",""deSingel""],""name"":""deSingel"",""ark"":""ark:/83110/x0/2115a8a0-5777-58c6-a408-37cdaa90e475"",""uri"":""/agents/corporate_entities/1815362"",""id"":""au::16966:1"",""isCapacity"":false}",ark:/83110/x0/2115a8a0-5777-58c6-a408-37cdaa90e475,agent,,,,,,,,,
