ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
c227404c-3f5c-55a0-a24a-6a19b810551b,tg:lhps:21206,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:21206,https://data.letterenhuis.be/ark:/24970/c227404c-3f5c-55a0-a24a-6a19b810551b,Affiches,,,,,
c227404c-3f5c-55a0-a24a-6a19b810551b,tg:lhps:21206,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.0,2082,In Copyright
c227404c-3f5c-55a0-a24a-6a19b810551b,tg:lhps:21206,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19671125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c227404c-3f5c-55a0-a24a-6a19b810551b,tg:lhps:21206,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19671207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c227404c-3f5c-55a0-a24a-6a19b810551b,tg:lhps:21206,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Studio Hendrik de Braekeleer  
Tentoonstelling  
Jozef-Albert Van Houdt  
Aspekten van de Haven",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c227404c-3f5c-55a0-a24a-6a19b810551b,tg:lhps:21206,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1967-11-25,1967-12-07,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c227404c-3f5c-55a0-a24a-6a19b810551b,tg:lhps:21206_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Antwerpen,,au::100141:1,tg:lhps:21206_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
c227404c-3f5c-55a0-a24a-6a19b810551b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000020571,referentienummer,False,,,,,,,,,,,,,,,
c227404c-3f5c-55a0-a24a-6a19b810551b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:21206,brocade id,False,,,,,,,,,,,,,,,
c227404c-3f5c-55a0-a24a-6a19b810551b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:21206/N,brocade url,False,,,,,,,,,,,,,,,
c227404c-3f5c-55a0-a24a-6a19b810551b,tg:lhps:21206,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""08f59140-166c-51b2-a7a0-f43d05ce7b6d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da0d70fc-a76b-4d5b-86f9-680b9672b741"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
c227404c-3f5c-55a0-a24a-6a19b810551b,tg:lhps:21206,e73_OriginalBrocade,,,au::9129,,,,lhps,,,f602d849-a874-5e07-8f49-fd1aaeeb4e42,kw,,au::9129:1,au::9129g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/976803"",""au::9129"",""au::9129:1"",""ark:/83110/x0/f602d849-a874-5e07-8f49-fd1aaeeb4e42"",""Jozef-Albert van Houdt""],""name"":""Jozef-Albert van Houdt"",""ark"":""ark:/83110/x0/f602d849-a874-5e07-8f49-fd1aaeeb4e42"",""uri"":""/agents/people/976803"",""id"":""au::9129:1"",""isCapacity"":false}",ark:/83110/x0/f602d849-a874-5e07-8f49-fd1aaeeb4e42,agent,,,,,,,,,
