ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
cc79b783-88ba-5e5d-900d-ce05d49b6291,tg:lhps:3330,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:3330,https://data.letterenhuis.be/ark:/24970/cc79b783-88ba-5e5d-900d-ce05d49b6291,Affiches,,,,,
cc79b783-88ba-5e5d-900d-ce05d49b6291,tg:lhps:3330,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.0,2098,In Copyright
cc79b783-88ba-5e5d-900d-ce05d49b6291,tg:lhps:3330,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19830826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc79b783-88ba-5e5d-900d-ce05d49b6291,tg:lhps:3330,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19830918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc79b783-88ba-5e5d-900d-ce05d49b6291,tg:lhps:3330,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hof de Bist  
Raymond Boonaert.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc79b783-88ba-5e5d-900d-ce05d49b6291,tg:lhps:3330,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1983-08-26,1983-09-18,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc79b783-88ba-5e5d-900d-ce05d49b6291,tg:lhps:3330_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Ekeren,,au::100148:1,tg:lhps:3330_#1,"dlod={""name"":""Ekeren (Antwerpen)"",""ark"":""ark:/83110/x0/9807032f-af3c-56ea-b691-afdd207d8485"",""uri"":""/subjects/10715836"",""id"":""au::100148"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
cc79b783-88ba-5e5d-900d-ce05d49b6291,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000003301,referentienummer,False,,,,,,,,,,,,,,,
cc79b783-88ba-5e5d-900d-ce05d49b6291,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:3330,brocade id,False,,,,,,,,,,,,,,,
cc79b783-88ba-5e5d-900d-ce05d49b6291,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:3330/N,brocade url,False,,,,,,,,,,,,,,,
cc79b783-88ba-5e5d-900d-ce05d49b6291,tg:lhps:3330,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2bc13f84-dda7-5662-8002-dcd966f83895"", ""ontologyProperty"": """", ""resourceXresourceId"": ""19f9ed59-f60e-4182-8550-7472f82accf8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
