ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
098b387c-50f8-5786-8748-160f64382002,tg:lhps:3290,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:3290,https://data.letterenhuis.be/ark:/24970/098b387c-50f8-5786-8748-160f64382002,Affiches,,,,,
098b387c-50f8-5786-8748-160f64382002,tg:lhps:3290,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.0,2103,In Copyright
098b387c-50f8-5786-8748-160f64382002,tg:lhps:3290,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19880401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
098b387c-50f8-5786-8748-160f64382002,tg:lhps:3290,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19880424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
098b387c-50f8-5786-8748-160f64382002,tg:lhps:3290,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hof de Bist  
Cécile Okker  
Achtergrond: pentekening door Joop Mijsbergen.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
098b387c-50f8-5786-8748-160f64382002,tg:lhps:3290,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1988-04-01,1988-04-24,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
098b387c-50f8-5786-8748-160f64382002,tg:lhps:3290_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Ekeren,,au::100148:1,tg:lhps:3290_#1,"dlod={""name"":""Ekeren (Antwerpen)"",""ark"":""ark:/83110/x0/9807032f-af3c-56ea-b691-afdd207d8485"",""uri"":""/subjects/10715836"",""id"":""au::100148"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
098b387c-50f8-5786-8748-160f64382002,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000003261,referentienummer,False,,,,,,,,,,,,,,,
098b387c-50f8-5786-8748-160f64382002,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:3290,brocade id,False,,,,,,,,,,,,,,,
098b387c-50f8-5786-8748-160f64382002,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:3290/N,brocade url,False,,,,,,,,,,,,,,,
098b387c-50f8-5786-8748-160f64382002,tg:lhps:3290,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1cff0006-77fe-5245-8d84-5899422f16ee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a1921dbd-0ea1-40e3-ad68-a77c3de698dd"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
098b387c-50f8-5786-8748-160f64382002,tg:lhps:3290,e73_OriginalBrocade,,,au::10744,,,,lhps,,,fc74ebc6-33b4-5b5c-9096-06f27f2cb457,kw,,au::10744:1,au::10744g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1149608"",""au::10744"",""au::10744:1"",""ark:/83110/x0/fc74ebc6-33b4-5b5c-9096-06f27f2cb457"",""Kunstcentrum Veltwijck""],""name"":""Kunstcentrum Veltwijck"",""ark"":""ark:/83110/x0/fc74ebc6-33b4-5b5c-9096-06f27f2cb457"",""uri"":""/agents/corporate_entities/1149608"",""id"":""au::10744:1"",""isCapacity"":false}",ark:/83110/x0/fc74ebc6-33b4-5b5c-9096-06f27f2cb457,agent,,,,,,,,,
098b387c-50f8-5786-8748-160f64382002,tg:lhps:3290,e73_OriginalBrocade,,,au::45377,,,,lhps,,,9102956f-1fca-52a7-bbf3-ae748f54354d,kw,,au::45377:1,au::45377g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/4855339"",""au::45377"",""au::45377:1"",""ark:/83110/x0/9102956f-1fca-52a7-bbf3-ae748f54354d"",""Cécile Okker-Moorkens""],""name"":""Cécile Okker-Moorkens"",""ark"":""ark:/83110/x0/9102956f-1fca-52a7-bbf3-ae748f54354d"",""uri"":""/agents/people/4855339"",""id"":""au::45377:1"",""isCapacity"":false}",ark:/83110/x0/9102956f-1fca-52a7-bbf3-ae748f54354d,agent,,,,,,,,,
