ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Creation Time Span Source Note,Documented Event Type,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Documented Event Place Name Widget,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
e60bc9b1-93c3-5af9-8b38-f9ff162feab1,tg:lhps:11600,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:11600,record identifiers,https://data.letterenhuis.be/ark:/24970/e60bc9b1-93c3-5af9-8b38-f9ff162feab1,object identifier,Affiches,,,,,,
e60bc9b1-93c3-5af9-8b38-f9ff162feab1,tg:lhps:11600,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Gesign. e, gedat. r.o. &quot;E. Henrotte 1932&quot;</p>
","<p>Gesign. e, gedat. r.o. &quot;E. Henrotte 1932&quot;</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e60bc9b1-93c3-5af9-8b38-f9ff162feab1,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""060c3011-5200-4d3d-93ee-8ba212c3fad2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0eda266e-57b5-4f6f-a215-51ae48f93e8d"", ""inverseOntologyProperty"": """"}]"
e60bc9b1-93c3-5af9-8b38-f9ff162feab1,tg:lhps:11600,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.0,2047,In Copyright,
e60bc9b1-93c3-5af9-8b38-f9ff162feab1,tg:lhps:11600,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19320000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e60bc9b1-93c3-5af9-8b38-f9ff162feab1,tg:lhps:11600,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>St. Henricusgesticht</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e60bc9b1-93c3-5af9-8b38-f9ff162feab1,tg:lhps:11600,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,,1932,,,,,,,,,,,related events (relationship indicator),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e60bc9b1-93c3-5af9-8b38-f9ff162feab1,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000011279,referentienummer,False,,,,,,,,,,,,,,,,,
e60bc9b1-93c3-5af9-8b38-f9ff162feab1,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:11600,brocade id,False,,,,,,,,,,,,,,,,,
e60bc9b1-93c3-5af9-8b38-f9ff162feab1,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:11600/N,brocade url,False,,,,,,,,,,,,,,,,,
e60bc9b1-93c3-5af9-8b38-f9ff162feab1,tg:lhps:11600,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f8cb16db-ca64-5991-bd68-3340f29d0ac1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""48f80142-d341-401e-b340-b5e7b0656c0e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,
