ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
650ca605-d6ec-5ac8-a6d9-6e1ff302a124,tg:lhps:3295,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:3295,https://data.letterenhuis.be/ark:/24970/650ca605-d6ec-5ac8-a6d9-6e1ff302a124,Affiches,,,,,
650ca605-d6ec-5ac8-a6d9-6e1ff302a124,tg:lhps:3295,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.0,2092,In Copyright
650ca605-d6ec-5ac8-a6d9-6e1ff302a124,tg:lhps:3295,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19770211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650ca605-d6ec-5ac8-a6d9-6e1ff302a124,tg:lhps:3295,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19770306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650ca605-d6ec-5ac8-a6d9-6e1ff302a124,tg:lhps:3295,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hof de Bist  
Francis de Koninck.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650ca605-d6ec-5ac8-a6d9-6e1ff302a124,tg:lhps:3295,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1977-02-11,1977-03-06,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650ca605-d6ec-5ac8-a6d9-6e1ff302a124,tg:lhps:3295_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Ekeren,,au::100148:1,tg:lhps:3295_#1,"dlod={""name"":""Ekeren (Antwerpen)"",""ark"":""ark:/83110/x0/9807032f-af3c-56ea-b691-afdd207d8485"",""uri"":""/subjects/10715836"",""id"":""au::100148"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
650ca605-d6ec-5ac8-a6d9-6e1ff302a124,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000003266,referentienummer,False,,,,,,,,,,,,,,,
650ca605-d6ec-5ac8-a6d9-6e1ff302a124,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:3295,brocade id,False,,,,,,,,,,,,,,,
650ca605-d6ec-5ac8-a6d9-6e1ff302a124,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:3295/N,brocade url,False,,,,,,,,,,,,,,,
