ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Creation Time Span Source Note,Documented Event Type,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Documented Event Place Name Widget,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
7316e5a7-09e1-5740-8c8c-d66da94e53bb,tg:lhps:14948,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:14948,record identifiers,https://data.letterenhuis.be/ark:/24970/7316e5a7-09e1-5740-8c8c-d66da94e53bb,object identifier,Affiches,,,,,,
7316e5a7-09e1-5740-8c8c-d66da94e53bb,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3337ff5f-5d08-409e-b7fb-a6a4f79a9c77"", ""ontologyProperty"": """", ""resourceXresourceId"": ""358b0d32-3dd7-4bfe-ab6a-f797ff928c3d"", ""inverseOntologyProperty"": """"}]"
7316e5a7-09e1-5740-8c8c-d66da94e53bb,tg:lhps:14948,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.0,2082,In Copyright,
7316e5a7-09e1-5740-8c8c-d66da94e53bb,tg:lhps:14948,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19670217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7316e5a7-09e1-5740-8c8c-d66da94e53bb,tg:lhps:14948,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>RVT / W. Dinner &amp; W. Morum / De man met de paraplu</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7316e5a7-09e1-5740-8c8c-d66da94e53bb,tg:lhps:14948,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,,1967-02-17,,,,,,,,,,,related events (relationship indicator),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7316e5a7-09e1-5740-8c8c-d66da94e53bb,tg:lhps:14948_#1,e73_DocumentedEventsPlaces_lhps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Schriek,,,Schriek (Heist-op-den-Berg),au::100226,4093d871-f6d0-51d9-9f7a-0ecdade87dea,Schriek (Heist-op-den-Berg),au::100226,4093d871-f6d0-51d9-9f7a-0ecdade87dea,au::100226,4093d871-f6d0-51d9-9f7a-0ecdade87dea,,au::100226,remarks,Nederlands,"dlod={""name"":""Schriek (Heist-op-den-Berg)"",""ark"":""ark:/83110/x0/4093d871-f6d0-51d9-9f7a-0ecdade87dea"",""uri"":""/subjects/10724182"",""id"":""au::100226"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,
7316e5a7-09e1-5740-8c8c-d66da94e53bb,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000014428,referentienummer,False,,,,,,,,,,,,,,,,,
7316e5a7-09e1-5740-8c8c-d66da94e53bb,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:14948,brocade id,False,,,,,,,,,,,,,,,,,
7316e5a7-09e1-5740-8c8c-d66da94e53bb,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:14948/N,brocade url,False,,,,,,,,,,,,,,,,,
