ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
82749b94-d382-58e6-9ed3-1b57d81b67a1,tg:lhps:55615,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:55615,https://data.letterenhuis.be/ark:/24970/82749b94-d382-58e6-9ed3-1b57d81b67a1,Affiches,,,,,
82749b94-d382-58e6-9ed3-1b57d81b67a1,tg:lhps:55615,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Design: misterfilip.com</p>
","<p>Design: misterfilip.com</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82749b94-d382-58e6-9ed3-1b57d81b67a1,tg:lhps:55615,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,2131,In Copyright
82749b94-d382-58e6-9ed3-1b57d81b67a1,tg:lhps:55615,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,20160722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82749b94-d382-58e6-9ed3-1b57d81b67a1,tg:lhps:55615,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,20160723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82749b94-d382-58e6-9ed3-1b57d81b67a1,tg:lhps:55615,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,Music for the hood / Borgerwood / Spoor Oost,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82749b94-d382-58e6-9ed3-1b57d81b67a1,tg:lhps:55615,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,2016-07-22,2016-07-23,reconstructie,reconstructie,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82749b94-d382-58e6-9ed3-1b57d81b67a1,tg:lhps:55615_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,,2a47c5b4-f92c-5a05-a57f-cb348283e861,au::100146:1,tg:lhps:55615_#1,"dlod={""name"":""Borgerhout (Antwerpen)"",""ark"":""ark:/83110/x0/2a47c5b4-f92c-5a05-a57f-cb348283e861"",""uri"":""/subjects/10715622"",""id"":""au::100146"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
82749b94-d382-58e6-9ed3-1b57d81b67a1,tg:lhps:55615,e73_LegacyImages,,,,,,,,lhps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55615.tif,image high resolution,,,,,,,,,,,,d:lh:287193,e73_LegacyImages,,,
82749b94-d382-58e6-9ed3-1b57d81b67a1,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000051426,referentienummer,False,,,,,,,,,,,,,,,
82749b94-d382-58e6-9ed3-1b57d81b67a1,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:55615,brocade id,False,,,,,,,,,,,,,,,
82749b94-d382-58e6-9ed3-1b57d81b67a1,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:55615/N,brocade url,False,,,,,,,,,,,,,,,
82749b94-d382-58e6-9ed3-1b57d81b67a1,tg:lhps:55615,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""78c60cb6-af62-54d6-9a62-ca8f4f9b80c4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""50045302-f04c-4a97-b83b-f974c50627e2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
82749b94-d382-58e6-9ed3-1b57d81b67a1,tg:lhps:55615,e73_OriginalBrocade,,,au::100146,,,,lhps,,,2a47c5b4-f92c-5a05-a57f-cb348283e861,kw,,au::100146:1,au::100146g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""name"":""Borgerhout (Antwerpen)"",""ark"":""ark:/83110/x0/2a47c5b4-f92c-5a05-a57f-cb348283e861"",""uri"":""/subjects/10715622"",""id"":""au::100146"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",ark:/83110/x0/2a47c5b4-f92c-5a05-a57f-cb348283e861,place,,,,,,,,,
82749b94-d382-58e6-9ed3-1b57d81b67a1,tg:lhps:55615,e73_OriginalBrocade,,,au::53883,,,,lhps,,,949809ee-3404-521f-a267-7bb3e6f0e5a2,kw,,au::53883:1,au::53883g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/5765481"",""au::53883"",""au::53883:1"",""ark:/83110/x0/949809ee-3404-521f-a267-7bb3e6f0e5a2"",""Tom Barman""],""name"":""Tom Barman"",""ark"":""ark:/83110/x0/949809ee-3404-521f-a267-7bb3e6f0e5a2"",""uri"":""/agents/people/5765481"",""id"":""au::53883:1"",""isCapacity"":false}",ark:/83110/x0/949809ee-3404-521f-a267-7bb3e6f0e5a2,agent,,,,,,,,,
82749b94-d382-58e6-9ed3-1b57d81b67a1,tg:lhps:55615,e73_OriginalBrocade,,,au::13368,,,,lhps,,,1c1bccab-25a0-5e69-a59c-4f0f764b0a08,kw,,au::13368:1,au::13368g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""name"":""Muziek"",""ark"":""ark:/83110/x0/1c1bccab-25a0-5e69-a59c-4f0f764b0a08"",""uri"":""/subjects/1430376"",""id"":""au::13368"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/1c1bccab-25a0-5e69-a59c-4f0f764b0a08,topic,,,,,,,,,
