ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
a3f142df-c9bb-5e0f-a018-9af52b864e67,tg:lhps:20092,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:20092,https://data.letterenhuis.be/ark:/24970/a3f142df-c9bb-5e0f-a018-9af52b864e67,Affiches,,,,,
a3f142df-c9bb-5e0f-a018-9af52b864e67,tg:lhps:20092,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,2107,In Copyright
a3f142df-c9bb-5e0f-a018-9af52b864e67,tg:lhps:20092,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19920508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3f142df-c9bb-5e0f-a018-9af52b864e67,tg:lhps:20092,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,v.z.w. De Fakkel / In 't zicht van de statie / (Chez Willy),descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3f142df-c9bb-5e0f-a018-9af52b864e67,tg:lhps:20092,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1992-05-08,,reconstructie,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3f142df-c9bb-5e0f-a018-9af52b864e67,tg:lhps:20092_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Antwerpen,,au::100141:1,tg:lhps:20092_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
a3f142df-c9bb-5e0f-a018-9af52b864e67,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000019468,referentienummer,False,,,,,,,,,,,,,,,
a3f142df-c9bb-5e0f-a018-9af52b864e67,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:20092,brocade id,False,,,,,,,,,,,,,,,
a3f142df-c9bb-5e0f-a018-9af52b864e67,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:20092/N,brocade url,False,,,,,,,,,,,,,,,
a3f142df-c9bb-5e0f-a018-9af52b864e67,tg:lhps:20092,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e80cb4b0-b8f7-5232-bf91-4f94e6b99670"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a23c95f3-7d41-46e7-8fdb-0aa97afff830"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
a3f142df-c9bb-5e0f-a018-9af52b864e67,tg:lhps:20092,e73_OriginalBrocade,,,au::6606,,,,lhps,,,f2905abf-f84c-5d31-b9a2-40411ff21b1e,kw,,au::6606:1,au::6606g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/706842"",""au::6606"",""au::6606:1"",""ark:/83110/x0/f2905abf-f84c-5d31-b9a2-40411ff21b1e"",""Fakkelteater""],""name"":""Fakkelteater"",""ark"":""ark:/83110/x0/f2905abf-f84c-5d31-b9a2-40411ff21b1e"",""uri"":""/agents/corporate_entities/706842"",""id"":""au::6606:1"",""isCapacity"":false}",ark:/83110/x0/f2905abf-f84c-5d31-b9a2-40411ff21b1e,agent,,,,,,,,,
