ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
1504132a-0111-522a-89a9-29eedfd363fd,tg:lhps:55324,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:55324,https://data.letterenhuis.be/ark:/24970/1504132a-0111-522a-89a9-29eedfd363fd,Affiches,,,,,
1504132a-0111-522a-89a9-29eedfd363fd,tg:lhps:55324,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,2107,In Copyright
1504132a-0111-522a-89a9-29eedfd363fd,tg:lhps:55324,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19920225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504132a-0111-522a-89a9-29eedfd363fd,tg:lhps:55324,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19920301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504132a-0111-522a-89a9-29eedfd363fd,tg:lhps:55324,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,Walt Disney's World on ice / Celebrating Mickey Mouse / Flanders Expo,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504132a-0111-522a-89a9-29eedfd363fd,tg:lhps:55324,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1992-02-25,1992-03-01,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504132a-0111-522a-89a9-29eedfd363fd,tg:lhps:55324_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,au::100654:1,tg:lhps:55324_#1,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/10769978"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
1504132a-0111-522a-89a9-29eedfd363fd,tg:lhps:55324,e73_LegacyImages,,,,,,,,lhps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55324.tif,image high resolution,,,,,,,,,,,,d:lh:283933,e73_LegacyImages,,,
1504132a-0111-522a-89a9-29eedfd363fd,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000051129,referentienummer,False,,,,,,,,,,,,,,,
1504132a-0111-522a-89a9-29eedfd363fd,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:55324,brocade id,False,,,,,,,,,,,,,,,
1504132a-0111-522a-89a9-29eedfd363fd,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:55324/N,brocade url,False,,,,,,,,,,,,,,,
1504132a-0111-522a-89a9-29eedfd363fd,tg:lhps:55324,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2bbfb27d-584c-516e-adc4-13d89542bbd6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d29ac6ef-2312-41cb-ad50-8bc0a9dc70bf"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
1504132a-0111-522a-89a9-29eedfd363fd,tg:lhps:55324,e73_OriginalBrocade,,,au::100654,,,,lhps,,,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,kw,,au::100654:1,au::100654g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/10769978"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,place,,,,,,,,,
