ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
323a5272-8435-5987-9256-9fa37e49177f,tg:lhps:30774,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:30774,https://data.letterenhuis.be/ark:/24970/323a5272-8435-5987-9256-9fa37e49177f,Affiches,,,,,
323a5272-8435-5987-9256-9fa37e49177f,tg:lhps:30774,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.0,2099,In Copyright
323a5272-8435-5987-9256-9fa37e49177f,tg:lhps:30774,e73_CreationActors,,,au::45609,,,,lhps,lhps,Affiche,89b956c9-fb96-5007-950c-63643d44e26b,ds,designers,au::45609:1,au::45609g:1,,"dlod={""suggest"":[""/agents/corporate_entities/4880163"",""au::45609"",""au::45609:1"",""ark:/83110/x0/89b956c9-fb96-5007-950c-63643d44e26b"",""ABA Design""],""name"":""ABA Design"",""ark"":""ark:/83110/x0/89b956c9-fb96-5007-950c-63643d44e26b"",""uri"":""/agents/corporate_entities/4880163"",""id"":""au::45609:1"",""isCapacity"":false}",ark:/83110/x0/89b956c9-fb96-5007-950c-63643d44e26b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323a5272-8435-5987-9256-9fa37e49177f,tg:lhps:30774,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19840502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323a5272-8435-5987-9256-9fa37e49177f,tg:lhps:30774,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19840530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323a5272-8435-5987-9256-9fa37e49177f,tg:lhps:30774,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,deSingel / November 1983,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323a5272-8435-5987-9256-9fa37e49177f,tg:lhps:30774,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1984-05-02,1984-05-30,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323a5272-8435-5987-9256-9fa37e49177f,tg:lhps:30774_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Antwerpen,,au::100141:1,tg:lhps:30774_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
323a5272-8435-5987-9256-9fa37e49177f,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000030079,referentienummer,False,,,,,,,,,,,,,,,
323a5272-8435-5987-9256-9fa37e49177f,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:30774,brocade id,False,,,,,,,,,,,,,,,
