ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Creation Time Span Source Note,Documented Event Type,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Documented Event Place Name Widget,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
7c03a22f-a3d3-50f4-8482-8927511e7af9,tg:lhps:32074,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:32074,record identifiers,https://data.letterenhuis.be/ark:/24970/7c03a22f-a3d3-50f4-8482-8927511e7af9,object identifier,Affiches,,,,,,
7c03a22f-a3d3-50f4-8482-8927511e7af9,tg:lhps:32074,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Reclame voor het Belgische equivalent van het Franse tijdschrift Le Rire</p>
<p>Kleurenlitho; geel, rood, blauw</p>
","<p>Reclame voor het Belgische equivalent van het Franse tijdschrift Le Rire</p>
<p>Kleurenlitho; geel, rood, blauw</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c03a22f-a3d3-50f4-8482-8927511e7af9,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""fe408024-fdce-4e41-8e84-760551ce0b9c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""996d0850-e908-4d35-8970-b3b5ecd29874"", ""inverseOntologyProperty"": """"}]"
7c03a22f-a3d3-50f4-8482-8927511e7af9,tg:lhps:32074,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.0,2015,No Known Copyright,
7c03a22f-a3d3-50f4-8482-8927511e7af9,tg:lhps:32074,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c03a22f-a3d3-50f4-8482-8927511e7af9,tg:lhps:32074,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Pourquoi rient-ils / Parce qu'ils lisent / le plus amusant de tous les journeaux / Le Rire Belge / Paraissant toutes les semaines / 15 centimes le numéro / En vente ici / [...]</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c03a22f-a3d3-50f4-8482-8927511e7af9,tg:lhps:32074,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,,19uu,,circa,,,,,,,,,related events (relationship indicator),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c03a22f-a3d3-50f4-8482-8927511e7af9,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000031363,referentienummer,False,,,,,,,,,,,,,,,,,
7c03a22f-a3d3-50f4-8482-8927511e7af9,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:32074,brocade id,False,,,,,,,,,,,,,,,,,
7c03a22f-a3d3-50f4-8482-8927511e7af9,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:32074/N,brocade url,False,,,,,,,,,,,,,,,,,
