ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
235d8528-5aa8-552b-a80e-2e90661e724c,tg:lhps:3732,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:3732,https://data.letterenhuis.be/ark:/24970/235d8528-5aa8-552b-a80e-2e90661e724c,Affiches,,,,,
235d8528-5aa8-552b-a80e-2e90661e724c,tg:lhps:3732,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.0,2080,In Copyright
235d8528-5aa8-552b-a80e-2e90661e724c,tg:lhps:3732,e73_CreationActors,,,au::11866,,,,lhps,lhps,Affiche,3455c7f7-5565-575d-bae4-7df7e35f62cb,ds,designers,au::11866:1,au::11866g:1,,"dlod={""suggest"":[""/agents/people/1269662"",""au::11866"",""au::11866:1"",""ark:/83110/x0/3455c7f7-5565-575d-bae4-7df7e35f62cb"",""Simone Lutgen""],""name"":""Simone Lutgen"",""ark"":""ark:/83110/x0/3455c7f7-5565-575d-bae4-7df7e35f62cb"",""uri"":""/agents/people/1269662"",""id"":""au::11866:1"",""isCapacity"":false}",ark:/83110/x0/3455c7f7-5565-575d-bae4-7df7e35f62cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235d8528-5aa8-552b-a80e-2e90661e724c,tg:lhps:3732,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19650403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235d8528-5aa8-552b-a80e-2e90661e724c,tg:lhps:3732,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19650414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235d8528-5aa8-552b-a80e-2e90661e724c,tg:lhps:3732,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jeugdtheater - Schouwburg ""Majestic"" / De Kikkerprins / vrij naar het sprookje ""De Kikkerkoning en IJzeren Hein"" van Wilhelm Grimm door Toy Beeghs / Regie: Corry Lievens / Muziek: P. Welffens / Decor: G. Masson / Choreografie: Jane Peter",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235d8528-5aa8-552b-a80e-2e90661e724c,tg:lhps:3732,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1965-04-03,1965-04-14,reconstructie,reconstructie,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235d8528-5aa8-552b-a80e-2e90661e724c,tg:lhps:3732_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Antwerpen,,au::100141:1,tg:lhps:3732_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
235d8528-5aa8-552b-a80e-2e90661e724c,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000003699,referentienummer,False,,,,,,,,,,,,,,,
235d8528-5aa8-552b-a80e-2e90661e724c,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:3732,brocade id,False,,,,,,,,,,,,,,,
235d8528-5aa8-552b-a80e-2e90661e724c,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:3732/N,brocade url,False,,,,,,,,,,,,,,,
235d8528-5aa8-552b-a80e-2e90661e724c,tg:lhps:3732,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""00c5fe0c-0aa1-5879-90bf-09bbf7f527e9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c0b8f60a-976d-4dab-ae31-f345324e096f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
235d8528-5aa8-552b-a80e-2e90661e724c,tg:lhps:3732,e73_OriginalBrocade,,,au::10464,,,,lhps,,,a153420f-a2a5-5a6f-93d1-25919a598aab,kw,,au::10464:1,au::10464g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1119648"",""au::10464"",""au::10464:1"",""ark:/83110/x0/a153420f-a2a5-5a6f-93d1-25919a598aab"",""Koninklijk Jeugdtheater Antwerpen""],""name"":""Koninklijk Jeugdtheater Antwerpen"",""ark"":""ark:/83110/x0/a153420f-a2a5-5a6f-93d1-25919a598aab"",""uri"":""/agents/corporate_entities/1119648"",""id"":""au::10464:1"",""isCapacity"":false}",ark:/83110/x0/a153420f-a2a5-5a6f-93d1-25919a598aab,agent,,,,,,,,,
235d8528-5aa8-552b-a80e-2e90661e724c,tg:lhps:3732,e73_OriginalBrocade,,,au::11558,,,,lhps,,,6c5d447f-b5b6-5f06-8c5d-412ee04a1cdd,kw,,au::11558:1,au::11558g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1236706"",""au::11558"",""au::11558:1"",""ark:/83110/x0/6c5d447f-b5b6-5f06-8c5d-412ee04a1cdd"",""Corry Lievens""],""name"":""Corry Lievens"",""ark"":""ark:/83110/x0/6c5d447f-b5b6-5f06-8c5d-412ee04a1cdd"",""uri"":""/agents/people/1236706"",""id"":""au::11558:1"",""isCapacity"":false}",ark:/83110/x0/6c5d447f-b5b6-5f06-8c5d-412ee04a1cdd,agent,,,,,,,,,
235d8528-5aa8-552b-a80e-2e90661e724c,tg:lhps:3732,e73_OriginalBrocade,,,au::12329,,,,lhps,,,6fbb1a23-2cfd-55a8-8a2d-934f9be6d01e,kw,,au::12329:1,au::12329g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1319203"",""au::12329"",""au::12329:1"",""ark:/83110/x0/6fbb1a23-2cfd-55a8-8a2d-934f9be6d01e"",""August Masson""],""name"":""August Masson"",""ark"":""ark:/83110/x0/6fbb1a23-2cfd-55a8-8a2d-934f9be6d01e"",""uri"":""/agents/people/1319203"",""id"":""au::12329:1"",""isCapacity"":false}",ark:/83110/x0/6fbb1a23-2cfd-55a8-8a2d-934f9be6d01e,agent,,,,,,,,,
235d8528-5aa8-552b-a80e-2e90661e724c,tg:lhps:3732,e73_OriginalBrocade,,,au::1244,,,,lhps,,,965cf44c-a8a7-582c-b9d4-32343d2f3f08,kw,,au::1244:1,au::1244g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/133108"",""au::1244"",""au::1244:1"",""ark:/83110/x0/965cf44c-a8a7-582c-b9d4-32343d2f3f08"",""Tony Beeghs""],""name"":""Tony Beeghs"",""ark"":""ark:/83110/x0/965cf44c-a8a7-582c-b9d4-32343d2f3f08"",""uri"":""/agents/people/133108"",""id"":""au::1244:1"",""isCapacity"":false}",ark:/83110/x0/965cf44c-a8a7-582c-b9d4-32343d2f3f08,agent,,,,,,,,,
235d8528-5aa8-552b-a80e-2e90661e724c,tg:lhps:3732,e73_OriginalBrocade,,,au::21172,,,,lhps,,,1614b5b3-8f26-518b-b04a-f0bef862344c,kw,,au::21172:1,au::21172g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/2265404"",""au::21172"",""au::21172:1"",""ark:/83110/x0/1614b5b3-8f26-518b-b04a-f0bef862344c"",""Peter Welffens""],""name"":""Peter Welffens"",""ark"":""ark:/83110/x0/1614b5b3-8f26-518b-b04a-f0bef862344c"",""uri"":""/agents/people/2265404"",""id"":""au::21172:1"",""isCapacity"":false}",ark:/83110/x0/1614b5b3-8f26-518b-b04a-f0bef862344c,agent,,,,,,,,,
235d8528-5aa8-552b-a80e-2e90661e724c,tg:lhps:3732,e73_OriginalBrocade,,,au::45553,,,,lhps,,,ad0b44b7-5047-5bf0-a6ba-6f80ea21208e,kw,,au::45553:1,au::45553g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/4874171"",""au::45553"",""au::45553:1"",""ark:/83110/x0/ad0b44b7-5047-5bf0-a6ba-6f80ea21208e"",""Jane Peter""],""name"":""Jane Peter"",""ark"":""ark:/83110/x0/ad0b44b7-5047-5bf0-a6ba-6f80ea21208e"",""uri"":""/agents/people/4874171"",""id"":""au::45553:1"",""isCapacity"":false}",ark:/83110/x0/ad0b44b7-5047-5bf0-a6ba-6f80ea21208e,agent,,,,,,,,,
