ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
b36444b7-06b4-56d8-b776-3698f5c30cf3,tg:lhps:26341,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:26341,https://data.letterenhuis.be/ark:/24970/b36444b7-06b4-56d8-b776-3698f5c30cf3,Affiches,,,,,
b36444b7-06b4-56d8-b776-3698f5c30cf3,tg:lhps:26341,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,2107,In Copyright
b36444b7-06b4-56d8-b776-3698f5c30cf3,tg:lhps:26341,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19920119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b36444b7-06b4-56d8-b776-3698f5c30cf3,tg:lhps:26341,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19920322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b36444b7-06b4-56d8-b776-3698f5c30cf3,tg:lhps:26341,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sammlung Marguerite Arp  
Westfälischer Landesmuseum",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b36444b7-06b4-56d8-b776-3698f5c30cf3,tg:lhps:26341,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1992-01-19,1992-03-22,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b36444b7-06b4-56d8-b776-3698f5c30cf3,tg:lhps:26341_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Münster,,au::102265:1,tg:lhps:26341_#1,"dlod={""name"":""Münster (Kreisfreie Stadt Münster)"",""ark"":""ark:/83110/x0/b0046418-f3cc-5726-9c99-b16aed5a26ed"",""uri"":""/subjects/10942355"",""id"":""au::102265"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
b36444b7-06b4-56d8-b776-3698f5c30cf3,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000025665,referentienummer,False,,,,,,,,,,,,,,,
b36444b7-06b4-56d8-b776-3698f5c30cf3,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:26341,brocade id,False,,,,,,,,,,,,,,,
b36444b7-06b4-56d8-b776-3698f5c30cf3,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:26341/N,brocade url,False,,,,,,,,,,,,,,,
b36444b7-06b4-56d8-b776-3698f5c30cf3,tg:lhps:26341,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""94fd1691-c0b9-5bb3-a472-d722dde5b1e6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""20aa87d8-4f5c-4ecd-aa95-e890d951a7bf"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
