ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
56cd9eb6-a190-5900-b743-05352f35fcb8,tg:lhps:25396,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:25396,https://data.letterenhuis.be/ark:/24970/56cd9eb6-a190-5900-b743-05352f35fcb8,Affiches,,,,,
56cd9eb6-a190-5900-b743-05352f35fcb8,tg:lhps:25396,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971.0,2086,In Copyright
56cd9eb6-a190-5900-b743-05352f35fcb8,tg:lhps:25396,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19710000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56cd9eb6-a190-5900-b743-05352f35fcb8,tg:lhps:25396,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Le C.N.A.C. présente  
Sculptures Monumentales  
Parc Floral de Paris",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56cd9eb6-a190-5900-b743-05352f35fcb8,tg:lhps:25396,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1971,,circa,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56cd9eb6-a190-5900-b743-05352f35fcb8,tg:lhps:25396_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Parijs,,au::102849:1,tg:lhps:25396_#1,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/11004843"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
56cd9eb6-a190-5900-b743-05352f35fcb8,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000024735,referentienummer,False,,,,,,,,,,,,,,,
56cd9eb6-a190-5900-b743-05352f35fcb8,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:25396,brocade id,False,,,,,,,,,,,,,,,
56cd9eb6-a190-5900-b743-05352f35fcb8,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:25396/N,brocade url,False,,,,,,,,,,,,,,,
56cd9eb6-a190-5900-b743-05352f35fcb8,tg:lhps:25396,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9909da16-2335-5516-bc03-64c69b27f37f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4dd1d0ee-8556-48d0-bdbc-c999b45e9afa"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
