ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
17964e91-1413-57f6-a525-e5f675fcac06,tg:lhps:45341,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:45341,https://data.letterenhuis.be/ark:/24970/17964e91-1413-57f6-a525-e5f675fcac06,Affiches,,,,,
17964e91-1413-57f6-a525-e5f675fcac06,tg:lhps:45341,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,2120,In Copyright
17964e91-1413-57f6-a525-e5f675fcac06,tg:lhps:45341,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,20050408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17964e91-1413-57f6-a525-e5f675fcac06,tg:lhps:45341,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,20050528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17964e91-1413-57f6-a525-e5f675fcac06,tg:lhps:45341,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Theater Zeemanshuis  
Patatje  
naar 'De Poesjenelle gonnet is vertelle'  
Alex Van Haecke",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17964e91-1413-57f6-a525-e5f675fcac06,tg:lhps:45341,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,2uu5-04-08,2uu5-05-28,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17964e91-1413-57f6-a525-e5f675fcac06,tg:lhps:45341_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100141:1,tg:lhps:45341_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
17964e91-1413-57f6-a525-e5f675fcac06,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000041251,referentienummer,False,,,,,,,,,,,,,,,
17964e91-1413-57f6-a525-e5f675fcac06,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:45341,brocade id,False,,,,,,,,,,,,,,,
17964e91-1413-57f6-a525-e5f675fcac06,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:45341/N,brocade url,False,,,,,,,,,,,,,,,
17964e91-1413-57f6-a525-e5f675fcac06,tg:lhps:45341,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""56bf4872-7599-53ee-aa02-f3884d578bdc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""75fda9df-16fd-4a13-ab8e-f0f9a33b1986"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
17964e91-1413-57f6-a525-e5f675fcac06,tg:lhps:45341,e73_OriginalBrocade,,,au::8163,,,,lhps,,,3ac25ed7-4e6c-522f-bc2f-2b32d59711d6,kw,,au::8163:1,au::8163g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/873441"",""au::8163"",""au::8163:1"",""ark:/83110/x0/3ac25ed7-4e6c-522f-bc2f-2b32d59711d6"",""Alex van Haecke""],""name"":""Alex van Haecke"",""ark"":""ark:/83110/x0/3ac25ed7-4e6c-522f-bc2f-2b32d59711d6"",""uri"":""/agents/people/873441"",""id"":""au::8163:1"",""isCapacity"":false}",ark:/83110/x0/3ac25ed7-4e6c-522f-bc2f-2b32d59711d6,agent,,,,,,,,,
