ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
5e7673d1-5d29-5ccf-bfbf-b7670841f4dd,tg:lhps:55223,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:55223,https://data.letterenhuis.be/ark:/24970/5e7673d1-5d29-5ccf-bfbf-b7670841f4dd,Affiches,,,,,
5e7673d1-5d29-5ccf-bfbf-b7670841f4dd,tg:lhps:55223,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,2117,In Copyright
5e7673d1-5d29-5ccf-bfbf-b7670841f4dd,tg:lhps:55223,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,20020221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e7673d1-5d29-5ccf-bfbf-b7670841f4dd,tg:lhps:55223,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,20020302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e7673d1-5d29-5ccf-bfbf-b7670841f4dd,tg:lhps:55223,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,De invreter / Jeroen Olyslaegers / Theater Zuidpool,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e7673d1-5d29-5ccf-bfbf-b7670841f4dd,tg:lhps:55223,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,2uu2-02-21,2uu2-03-02,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e7673d1-5d29-5ccf-bfbf-b7670841f4dd,tg:lhps:55223_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100141:1,tg:lhps:55223_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
5e7673d1-5d29-5ccf-bfbf-b7670841f4dd,tg:lhps:55223,e73_LegacyImages,,,,,,,,lhps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55223.tif,image high resolution,,,,,,,,,,,,d:lh:283081,e73_LegacyImages,,,
5e7673d1-5d29-5ccf-bfbf-b7670841f4dd,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000051028,referentienummer,False,,,,,,,,,,,,,,,
5e7673d1-5d29-5ccf-bfbf-b7670841f4dd,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:55223,brocade id,False,,,,,,,,,,,,,,,
5e7673d1-5d29-5ccf-bfbf-b7670841f4dd,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:55223/N,brocade url,False,,,,,,,,,,,,,,,
5e7673d1-5d29-5ccf-bfbf-b7670841f4dd,tg:lhps:55223,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f3c8dbcf-ee8f-53f4-b59f-e069691cf177"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6dc2ff45-2979-4b4e-9ea1-877caf06a9cd"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
5e7673d1-5d29-5ccf-bfbf-b7670841f4dd,tg:lhps:55223,e73_OriginalBrocade,,,au::18242,,,,lhps,,,cf27ce1f-e85d-5df7-94a5-1155a4bde03a,kw,,au::18242:1,au::18242g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1951894"",""au::18242"",""au::18242:1"",""ark:/83110/x0/cf27ce1f-e85d-5df7-94a5-1155a4bde03a"",""Theater Zuidpool""],""name"":""Theater Zuidpool"",""ark"":""ark:/83110/x0/cf27ce1f-e85d-5df7-94a5-1155a4bde03a"",""uri"":""/agents/corporate_entities/1951894"",""id"":""au::18242:1"",""isCapacity"":false}",ark:/83110/x0/cf27ce1f-e85d-5df7-94a5-1155a4bde03a,agent,,,,,,,,,
