ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
126faf4a-5c9c-5921-adc3-c9cdd0af2605,tg:mpmre:169_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:169_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/126faf4a-5c9c-5921-adc3-c9cdd0af2605,object identifier,,,,,,,,,,
126faf4a-5c9c-5921-adc3-c9cdd0af2605,tg:mpmre:169_#1,e22_Archives,1,,,,,,isad:mpm:242,"dlod={""name"":""Boeken, papier, en banden"",""ark"":""ark:/11975/x0/cfba7925-7505-5419-af84-75917d7a9c93"",""uri"":""/repositories/10/archival_objects/25895"",""id"":""isad:mpm:242"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Drukkerij"",""Inventarissen""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Boeken, papier, en banden"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/cfba7925-7505-5419-af84-75917d7a9c93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126faf4a-5c9c-5921-adc3-c9cdd0af2605,tg:mpmre:169_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"32,5 x 21,8",,,,,,,,,,,,"32,5 x 21,8 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126faf4a-5c9c-5921-adc3-c9cdd0af2605,tg:mpmre:169_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,325,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126faf4a-5c9c-5921-adc3-c9cdd0af2605,tg:mpmre:169_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,218,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126faf4a-5c9c-5921-adc3-c9cdd0af2605,tg:mpmre:169_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126faf4a-5c9c-5921-adc3-c9cdd0af2605,tg:mpmre:169_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,2,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126faf4a-5c9c-5921-adc3-c9cdd0af2605,tg:mpmre:169_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:169_#1,Arch. 1045,isad:mpm:242,10 R 8 B,126faf4a-5c9c-5921-adc3-c9cdd0af2605,,Los stuk,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
126faf4a-5c9c-5921-adc3-c9cdd0af2605,tg:mpmre:169_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
126faf4a-5c9c-5921-adc3-c9cdd0af2605,tg:mpmre:169_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,rein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inventories,,,,,,,,,,,,,,,,,,,
126faf4a-5c9c-5921-adc3-c9cdd0af2605,tg:mpmre:169_#1,e22_ProductStadiums,1,kenmerken.mpmorighs,con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drafts (documents),,,,,,,,,,,,,,,,
126faf4a-5c9c-5921-adc3-c9cdd0af2605,tg:mpmre:169_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628,open,,,,,,,,
126faf4a-5c9c-5921-adc3-c9cdd0af2605,tg:mpmre:169_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M1WvNPZIiPmGtWVcN3joZQ7R,mpmre,https://dams.antwerpen.be/iiif/M1WvNPZIiPmGtWVcN3joZQ7R/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/M1WvNPZIiPmGtWVcN3joZQ7R,DAMS Image,mpm,Tekstdrager
