ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
6ed80052-bc38-5c98-b944-d71fbfa84d62,tg:mpmre:457_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:457_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/6ed80052-bc38-5c98-b944-d71fbfa84d62,object identifier,,,,,,,,,,
6ed80052-bc38-5c98-b944-d71fbfa84d62,tg:mpmre:457_#1,e22_Archives,1,,,,,,isad:mpm:213,"dlod={""name"":""Verkoop in de boekwinkel"",""ark"":""ark:/11975/x0/a960d389-7c3d-575b-9c5b-418c1bbbb19e"",""uri"":""/repositories/10/archival_objects/22792"",""id"":""isad:mpm:213"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Boekhouding"",""Registers"",""Grootboeken""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Verkoop in de boekwinkel"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/a960d389-7c3d-575b-9c5b-418c1bbbb19e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed80052-bc38-5c98-b944-d71fbfa84d62,tg:mpmre:457_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,29 x 11,,,,,,,,,,,,"29 x 11 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed80052-bc38-5c98-b944-d71fbfa84d62,tg:mpmre:457_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,290,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed80052-bc38-5c98-b944-d71fbfa84d62,tg:mpmre:457_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,110,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed80052-bc38-5c98-b944-d71fbfa84d62,tg:mpmre:457_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,78,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed80052-bc38-5c98-b944-d71fbfa84d62,tg:mpmre:457_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,95,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed80052-bc38-5c98-b944-d71fbfa84d62,tg:mpmre:457_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:457_#1,Arch. 43.4,isad:mpm:213,10 Q 1 C,6ed80052-bc38-5c98-b944-d71fbfa84d62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed80052-bc38-5c98-b944-d71fbfa84d62,tg:mpmre:457_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
6ed80052-bc38-5c98-b944-d71fbfa84d62,tg:mpmre:457_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daybooks,,,,,,,,,,,,,,,,,,,
6ed80052-bc38-5c98-b944-d71fbfa84d62,tg:mpmre:457_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565,open,,,,,,,,
6ed80052-bc38-5c98-b944-d71fbfa84d62,tg:mpmre:457_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u1NqWLl6VNjZUlTcZna9Lgfa,mpmre,https://dams.antwerpen.be/iiif/u1NqWLl6VNjZUlTcZna9Lgfa/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/u1NqWLl6VNjZUlTcZna9Lgfa,DAMS Image,mpm,Tekstdrager
