ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
30b9c5a1-92bc-5cbc-8f98-20012f15047b,tg:mpmak:291_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:291_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/30b9c5a1-92bc-5cbc-8f98-20012f15047b,object identifier,,,,,,,,,,
30b9c5a1-92bc-5cbc-8f98-20012f15047b,tg:mpmak:291_#1,e22_Archives,1,,,,,,isad:mpm:334,"dlod={""name"":""Afschriften en concepten van uitgaande rekening-couranten"",""ark"":""ark:/11975/x0/35f9f09f-ba76-509b-b868-6bceea05751d"",""uri"":""/repositories/10/archival_objects/35739"",""id"":""isad:mpm:334"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Boekhouding"",""Financiële stukken geordend naar vorm"",""Verzekeringspolissen""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Afschriften en concepten van uitgaande rekening-couranten"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/35f9f09f-ba76-509b-b868-6bceea05751d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30b9c5a1-92bc-5cbc-8f98-20012f15047b,tg:mpmak:291_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30b9c5a1-92bc-5cbc-8f98-20012f15047b,tg:mpmak:291_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,17 x 21,,,,,,,,,,,,"17 x 21 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30b9c5a1-92bc-5cbc-8f98-20012f15047b,tg:mpmak:291_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,170,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30b9c5a1-92bc-5cbc-8f98-20012f15047b,tg:mpmak:291_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,210,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30b9c5a1-92bc-5cbc-8f98-20012f15047b,tg:mpmak:291_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30b9c5a1-92bc-5cbc-8f98-20012f15047b,tg:mpmak:291_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30b9c5a1-92bc-5cbc-8f98-20012f15047b,tg:mpmak:291_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:291_#1,Arch. 131,isad:mpm:334,10 Q 3 D,30b9c5a1-92bc-5cbc-8f98-20012f15047b,los stuk tussen fol. 64 links-rechts,,,,,,,,,,,,,,,,,,,,,,,,,,,
30b9c5a1-92bc-5cbc-8f98-20012f15047b,tg:mpmak:291_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
30b9c5a1-92bc-5cbc-8f98-20012f15047b,tg:mpmak:291_#1,e22_ObjectTypes,1,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blotters (bookkeeping records),,,,,,,,,,,,,,,,,,,
30b9c5a1-92bc-5cbc-8f98-20012f15047b,tg:mpmak:291_#1,e22_ProductStadiums,1,kenmerken.mpmorigak,con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drafts (documents),,,,,,,,,,,,,,,,
30b9c5a1-92bc-5cbc-8f98-20012f15047b,tg:mpmak:291_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,open,,,,,,,,
30b9c5a1-92bc-5cbc-8f98-20012f15047b,tg:mpmak:291_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H1UmoDXec3NZGHVGjiiYm5es,mpmak,https://dams.antwerpen.be/iiif/H1UmoDXec3NZGHVGjiiYm5es/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/H1UmoDXec3NZGHVGjiiYm5es,DAMS Image,mpm,Tekstdrager
