ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
a57cf7b7-01c0-5b0c-af58-ddd9d24b2873,tg:mpmre:150_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:150_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/a57cf7b7-01c0-5b0c-af58-ddd9d24b2873,object identifier,,,,,,,,,,
a57cf7b7-01c0-5b0c-af58-ddd9d24b2873,tg:mpmre:150_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a57cf7b7-01c0-5b0c-af58-ddd9d24b2873,tg:mpmre:150_#1,e22_Archives,1,,,,,,isad:mpm:212,"dlod={""name"":""Werkliedenboeken"",""ark"":""ark:/11975/x0/496a229d-3e83-55b6-86da-792c4d177254"",""uri"":""/repositories/10/archival_objects/22685"",""id"":""isad:mpm:212"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Drukkerij"",""Werklieden"",""'Concordia' van de correctoren""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Werkliedenboeken"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/496a229d-3e83-55b6-86da-792c4d177254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a57cf7b7-01c0-5b0c-af58-ddd9d24b2873,tg:mpmre:150_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,35 x 22,,,,,,,,,,,,"35 x 22 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a57cf7b7-01c0-5b0c-af58-ddd9d24b2873,tg:mpmre:150_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,350,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a57cf7b7-01c0-5b0c-af58-ddd9d24b2873,tg:mpmre:150_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,220,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a57cf7b7-01c0-5b0c-af58-ddd9d24b2873,tg:mpmre:150_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,194,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a57cf7b7-01c0-5b0c-af58-ddd9d24b2873,tg:mpmre:150_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,198,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a57cf7b7-01c0-5b0c-af58-ddd9d24b2873,tg:mpmre:150_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:150_#1,Arch. 785,isad:mpm:212,10 R 9 B,a57cf7b7-01c0-5b0c-af58-ddd9d24b2873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a57cf7b7-01c0-5b0c-af58-ddd9d24b2873,tg:mpmre:150_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>B</p>
",signatures (names),Nederlands,,,,,,,,,,,,,,,,,,,,,
a57cf7b7-01c0-5b0c-af58-ddd9d24b2873,tg:mpmre:150_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
a57cf7b7-01c0-5b0c-af58-ddd9d24b2873,tg:mpmre:150_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,regb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ledgers (account books),,,,,,,,,,,,,,,,,,,
a57cf7b7-01c0-5b0c-af58-ddd9d24b2873,tg:mpmre:150_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,open,,,,,,,,
a57cf7b7-01c0-5b0c-af58-ddd9d24b2873,tg:mpmre:150_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nGLbRsUHmKbhWUeSHj1gdqcK,mpmre,https://dams.antwerpen.be/iiif/nGLbRsUHmKbhWUeSHj1gdqcK/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/nGLbRsUHmKbhWUeSHj1gdqcK,DAMS Image,mpm,Tekstdrager
