ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
e3aa4abf-dcb9-51da-8584-dbbb282cb693,tg:mpmak:65_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:65_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/e3aa4abf-dcb9-51da-8584-dbbb282cb693,object identifier,,,,,,,,,,
e3aa4abf-dcb9-51da-8584-dbbb282cb693,tg:mpmak:65_#1,e22_Archives,1,,,,,,isad:mpm:284,"dlod={""name"":""Vrachtbrieven"",""ark"":""ark:/11975/x0/e2d46aba-ddd1-5d85-89fa-a9072085ada1"",""uri"":""/repositories/10/archival_objects/30389"",""id"":""isad:mpm:284"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Frankfurter Buchmesse"",""Verzending van boeken naar Frankfurt""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Vrachtbrieven"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/e2d46aba-ddd1-5d85-89fa-a9072085ada1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3aa4abf-dcb9-51da-8584-dbbb282cb693,tg:mpmak:65_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3aa4abf-dcb9-51da-8584-dbbb282cb693,tg:mpmak:65_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"19,2 x 14,9",,,,,,,,,,,,"19,2 x 14,9 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3aa4abf-dcb9-51da-8584-dbbb282cb693,tg:mpmak:65_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,192,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3aa4abf-dcb9-51da-8584-dbbb282cb693,tg:mpmak:65_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,149,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3aa4abf-dcb9-51da-8584-dbbb282cb693,tg:mpmak:65_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,2,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3aa4abf-dcb9-51da-8584-dbbb282cb693,tg:mpmak:65_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,2,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3aa4abf-dcb9-51da-8584-dbbb282cb693,tg:mpmak:65_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:65_#1,Arch. 1008 (2),isad:mpm:284,10 R 8 C,e3aa4abf-dcb9-51da-8584-dbbb282cb693,,Los stuk,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
e3aa4abf-dcb9-51da-8584-dbbb282cb693,tg:mpmak:65_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
e3aa4abf-dcb9-51da-8584-dbbb282cb693,tg:mpmak:65_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,waybills,,,,,,,,,,,,,,,,,,,
e3aa4abf-dcb9-51da-8584-dbbb282cb693,tg:mpmak:65_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,open,,,,,,,,
e3aa4abf-dcb9-51da-8584-dbbb282cb693,tg:mpmak:65_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I1ndYpFlM9MbmZbDnRwTIxR0,mpmak,https://dams.antwerpen.be/iiif/I1ndYpFlM9MbmZbDnRwTIxR0/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/I1ndYpFlM9MbmZbDnRwTIxR0,DAMS Image,mpm,Tekstdrager
