ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
5cb18677-2ac8-5b44-afd9-ded70aa143ad,tg:mpmre:520_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:520_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/5cb18677-2ac8-5b44-afd9-ded70aa143ad,object identifier,,,,,,,,,,
5cb18677-2ac8-5b44-afd9-ded70aa143ad,tg:mpmre:520_#1,e22_Archives,1,,,,,,isad:mpm:224,"dlod={""name"":""Journalen/factuurboeken"",""ark"":""ark:/11975/x0/ca602fa6-e0d1-5c30-9aac-53bdce435ef3"",""uri"":""/repositories/10/archival_objects/23969"",""id"":""isad:mpm:224"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Boekhandel met Spanje""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Journalen/factuurboeken"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/ca602fa6-e0d1-5c30-9aac-53bdce435ef3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cb18677-2ac8-5b44-afd9-ded70aa143ad,tg:mpmre:520_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,31 x 22,,,,,,,,,,,,"31 x 22 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cb18677-2ac8-5b44-afd9-ded70aa143ad,tg:mpmre:520_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,310,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cb18677-2ac8-5b44-afd9-ded70aa143ad,tg:mpmre:520_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,220,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cb18677-2ac8-5b44-afd9-ded70aa143ad,tg:mpmre:520_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,42,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cb18677-2ac8-5b44-afd9-ded70aa143ad,tg:mpmre:520_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,198,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cb18677-2ac8-5b44-afd9-ded70aa143ad,tg:mpmre:520_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:520_#1,Arch. 34,isad:mpm:224,10 Q 1 D,5cb18677-2ac8-5b44-afd9-ded70aa143ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cb18677-2ac8-5b44-afd9-ded70aa143ad,tg:mpmre:520_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daybooks,,,,,,,,,,,,,,,,,,,
5cb18677-2ac8-5b44-afd9-ded70aa143ad,tg:mpmre:520_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556,open,,,,,,,,
5cb18677-2ac8-5b44-afd9-ded70aa143ad,tg:mpmre:520_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pTQJvFfMcQfTONihOOfhkVxb,mpmre,https://dams.antwerpen.be/iiif/pTQJvFfMcQfTONihOOfhkVxb/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/pTQJvFfMcQfTONihOOfhkVxb,DAMS Image,mpm,Tekstdrager
