ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
a6ce371f-ee8a-5f17-9d1a-5e8804499bda,tg:mpmak:59_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:59_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/a6ce371f-ee8a-5f17-9d1a-5e8804499bda,object identifier,,,,,,,,,,
a6ce371f-ee8a-5f17-9d1a-5e8804499bda,tg:mpmak:59_#1,e22_Archives,1,,,,,,isad:mpm:284,"dlod={""name"":""Vrachtbrieven"",""ark"":""ark:/11975/x0/e2d46aba-ddd1-5d85-89fa-a9072085ada1"",""uri"":""/repositories/10/archival_objects/30389"",""id"":""isad:mpm:284"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Frankfurter Buchmesse"",""Verzending van boeken naar Frankfurt""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Vrachtbrieven"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/e2d46aba-ddd1-5d85-89fa-a9072085ada1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6ce371f-ee8a-5f17-9d1a-5e8804499bda,tg:mpmak:59_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6ce371f-ee8a-5f17-9d1a-5e8804499bda,tg:mpmak:59_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,19 x 15,,,,,,,,,,,,"19 x 15 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6ce371f-ee8a-5f17-9d1a-5e8804499bda,tg:mpmak:59_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,190,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6ce371f-ee8a-5f17-9d1a-5e8804499bda,tg:mpmak:59_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,150,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6ce371f-ee8a-5f17-9d1a-5e8804499bda,tg:mpmak:59_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,2,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6ce371f-ee8a-5f17-9d1a-5e8804499bda,tg:mpmak:59_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,2,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6ce371f-ee8a-5f17-9d1a-5e8804499bda,tg:mpmak:59_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:59_#1,Arch. 995,isad:mpm:284,10 R 8 C,a6ce371f-ee8a-5f17-9d1a-5e8804499bda,,Los stuk,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
a6ce371f-ee8a-5f17-9d1a-5e8804499bda,tg:mpmak:59_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
a6ce371f-ee8a-5f17-9d1a-5e8804499bda,tg:mpmak:59_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,waybills,,,,,,,,,,,,,,,,,,,
a6ce371f-ee8a-5f17-9d1a-5e8804499bda,tg:mpmak:59_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603,open,,,,,,,,
a6ce371f-ee8a-5f17-9d1a-5e8804499bda,tg:mpmak:59_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xtFdOiUHraKPYpYqneP3nHR9,mpmak,https://dams.antwerpen.be/iiif/xtFdOiUHraKPYpYqneP3nHR9/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/xtFdOiUHraKPYpYqneP3nHR9,DAMS Image,mpm,Tekstdrager
