ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
b970b91a-16e0-5eca-b82a-66af9b3c0a65,tg:mpmre:166_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:166_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/b970b91a-16e0-5eca-b82a-66af9b3c0a65,object identifier,,,,,,,,,,
b970b91a-16e0-5eca-b82a-66af9b3c0a65,tg:mpmre:166_#1,e22_Archives,1,,,,,,isad:mpm:227,"dlod={""name"":""Transacties met Filips II"",""ark"":""ark:/11975/x0/99645702-8c68-5cc3-8772-8504b9377f67"",""uri"":""/repositories/10/archival_objects/24290"",""id"":""isad:mpm:227"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Boekhandel met Spanje""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Transacties met Filips II"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/99645702-8c68-5cc3-8772-8504b9377f67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b970b91a-16e0-5eca-b82a-66af9b3c0a65,tg:mpmre:166_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"42,7 x 28,2",,,,,,,,,,,,"42,7 x 28,2 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b970b91a-16e0-5eca-b82a-66af9b3c0a65,tg:mpmre:166_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,427,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b970b91a-16e0-5eca-b82a-66af9b3c0a65,tg:mpmre:166_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,282,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b970b91a-16e0-5eca-b82a-66af9b3c0a65,tg:mpmre:166_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,34,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b970b91a-16e0-5eca-b82a-66af9b3c0a65,tg:mpmre:166_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,48,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b970b91a-16e0-5eca-b82a-66af9b3c0a65,tg:mpmre:166_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:166_#1,Arch. 5 bis,isad:mpm:227,10 Q 1 E,b970b91a-16e0-5eca-b82a-66af9b3c0a65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b970b91a-16e0-5eca-b82a-66af9b3c0a65,tg:mpmre:166_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
b970b91a-16e0-5eca-b82a-66af9b3c0a65,tg:mpmre:166_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,regb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ledgers (account books),,,,,,,,,,,,,,,,,,,
b970b91a-16e0-5eca-b82a-66af9b3c0a65,tg:mpmre:166_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568,open,,,,,,,,
b970b91a-16e0-5eca-b82a-66af9b3c0a65,tg:mpmre:166_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hORXyWILrThVVdUTgA1wmA62,mpmre,https://dams.antwerpen.be/iiif/hORXyWILrThVVdUTgA1wmA62/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/hORXyWILrThVVdUTgA1wmA62,DAMS Image,mpm,Tekstdrager
