ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
8db0ffa3-135a-5021-a753-77ba73f18bf9,tg:mpmre:478_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:478_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/8db0ffa3-135a-5021-a753-77ba73f18bf9,object identifier,,,,,,,,,,
8db0ffa3-135a-5021-a753-77ba73f18bf9,tg:mpmre:478_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8db0ffa3-135a-5021-a753-77ba73f18bf9,tg:mpmre:478_#1,e22_Archives,1,,,,,,isad:mpm:208,"dlod={""name"":""Antwerpse boekhandelaren"",""ark"":""ark:/11975/x0/ddce7fb5-ef90-5f24-bd1d-61178d1d6cc0"",""uri"":""/repositories/10/archival_objects/22257"",""id"":""isad:mpm:208"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Boekhouding"",""Registers"",""Grootboeken"",""Boekhandelaren""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Antwerpse boekhandelaren"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/ddce7fb5-ef90-5f24-bd1d-61178d1d6cc0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8db0ffa3-135a-5021-a753-77ba73f18bf9,tg:mpmre:478_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"42,5 x 20,0",,,,,,,,,,,,"42,5 x 20,0 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8db0ffa3-135a-5021-a753-77ba73f18bf9,tg:mpmre:478_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,425,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8db0ffa3-135a-5021-a753-77ba73f18bf9,tg:mpmre:478_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,200,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8db0ffa3-135a-5021-a753-77ba73f18bf9,tg:mpmre:478_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,177,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8db0ffa3-135a-5021-a753-77ba73f18bf9,tg:mpmre:478_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,243,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8db0ffa3-135a-5021-a753-77ba73f18bf9,tg:mpmre:478_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:478_#1,Arch. 115,isad:mpm:208,10 Q 2 A,8db0ffa3-135a-5021-a753-77ba73f18bf9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8db0ffa3-135a-5021-a753-77ba73f18bf9,tg:mpmre:478_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>GG</p>
",signatures (names),Nederlands,,,,,,,,,,,,,,,,,,,,,
8db0ffa3-135a-5021-a753-77ba73f18bf9,tg:mpmre:478_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
8db0ffa3-135a-5021-a753-77ba73f18bf9,tg:mpmre:478_#1,e22_ObjectTypes,1,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blotters (bookkeeping records),,,,,,,,,,,,,,,,,,,
8db0ffa3-135a-5021-a753-77ba73f18bf9,tg:mpmre:478_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624,open,,,,,,,,
8db0ffa3-135a-5021-a753-77ba73f18bf9,tg:mpmre:478_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2UV6HWWcfmmsQEVLEQb1Pag,mpmre,https://dams.antwerpen.be/iiif/d2UV6HWWcfmmsQEVLEQb1Pag/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/d2UV6HWWcfmmsQEVLEQb1Pag,DAMS Image,mpm,Tekstdrager
