ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
402a9f5d-5fcd-506b-abe0-4acd765305fd,tg:mpmre:613_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:613_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/402a9f5d-5fcd-506b-abe0-4acd765305fd,object identifier,,,,,,,,,,
402a9f5d-5fcd-506b-abe0-4acd765305fd,tg:mpmre:613_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402a9f5d-5fcd-506b-abe0-4acd765305fd,tg:mpmre:613_#1,e22_Archives,1,,,,,,isad:mpm:465,"dlod={""name"":""Journalen"",""ark"":""ark:/11975/x0/0c09a0ce-3e5f-5619-93b2-07da82abc73f"",""uri"":""/repositories/10/archival_objects/49756"",""id"":""isad:mpm:465"",""nameWithContext"":[""Archief van de familie Moretus"",""Archieven van de aanverwante families"",""Archief van de familie Schilders"",""Familie- en bedrijfsarchief van Henri François Schilders en Sibilla Bosschaert"",""Bedrijfsarchief van Henri François Schilders en Sibilla Bosschaert"",""Aanvulling"",""Facturen en kwitanties betreffende rechtsgedingen""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Journalen"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/0c09a0ce-3e5f-5619-93b2-07da82abc73f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402a9f5d-5fcd-506b-abe0-4acd765305fd,tg:mpmre:613_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,44 x 29,,,,,,,,,,,,"44 x 29 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402a9f5d-5fcd-506b-abe0-4acd765305fd,tg:mpmre:613_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,440,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402a9f5d-5fcd-506b-abe0-4acd765305fd,tg:mpmre:613_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,290,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402a9f5d-5fcd-506b-abe0-4acd765305fd,tg:mpmre:613_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,117,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402a9f5d-5fcd-506b-abe0-4acd765305fd,tg:mpmre:613_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,151,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402a9f5d-5fcd-506b-abe0-4acd765305fd,tg:mpmre:613_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:613_#1,Arch. 1384,isad:mpm:465,10 R 3 D,402a9f5d-5fcd-506b-abe0-4acd765305fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402a9f5d-5fcd-506b-abe0-4acd765305fd,tg:mpmre:613_#1,e22_Marks,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>D</p>
",signatures (names),Nederlands,,,,,,,,,,,,,,,,,,,,,
402a9f5d-5fcd-506b-abe0-4acd765305fd,tg:mpmre:613_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
402a9f5d-5fcd-506b-abe0-4acd765305fd,tg:mpmre:613_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daybooks,,,,,,,,,,,,,,,,,,,
402a9f5d-5fcd-506b-abe0-4acd765305fd,tg:mpmre:613_#1,e22_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH HF BA 241,repository numbers,,,,,,,,,,,,,,,,,
402a9f5d-5fcd-506b-abe0-4acd765305fd,tg:mpmre:613_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677,open,,,,,,,,
