ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
5d2e47e0-8eb0-5a0a-8abb-ed769be292a8,tg:mpmak:29_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:29_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/5d2e47e0-8eb0-5a0a-8abb-ed769be292a8,object identifier,,,,,,,,,,
5d2e47e0-8eb0-5a0a-8abb-ed769be292a8,tg:mpmak:29_#1,e22_Archives,1,,,,,,isad:mpm:245,"dlod={""name"":""Arbeidsreglementen van de drukkerij"",""ark"":""ark:/11975/x0/31820dc6-da01-5d94-acc8-0c80648912e4"",""uri"":""/repositories/10/archival_objects/26216"",""id"":""isad:mpm:245"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Drukkerij"",""Werklieden""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Arbeidsreglementen van de drukkerij"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/31820dc6-da01-5d94-acc8-0c80648912e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d2e47e0-8eb0-5a0a-8abb-ed769be292a8,tg:mpmak:29_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d2e47e0-8eb0-5a0a-8abb-ed769be292a8,tg:mpmak:29_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"37,8 x 23,5",,,,,,,,,,,,"37,8 x 23,5 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d2e47e0-8eb0-5a0a-8abb-ed769be292a8,tg:mpmak:29_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,378,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d2e47e0-8eb0-5a0a-8abb-ed769be292a8,tg:mpmak:29_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,235,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d2e47e0-8eb0-5a0a-8abb-ed769be292a8,tg:mpmak:29_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d2e47e0-8eb0-5a0a-8abb-ed769be292a8,tg:mpmak:29_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:29_#1,R 63.8 IV,isad:mpm:245,15 H 2 I,5d2e47e0-8eb0-5a0a-8abb-ed769be292a8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d2e47e0-8eb0-5a0a-8abb-ed769be292a8,tg:mpmak:29_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
5d2e47e0-8eb0-5a0a-8abb-ed769be292a8,tg:mpmak:29_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,notarial documents,,,,,,,,,,,,,,,,,,,
5d2e47e0-8eb0-5a0a-8abb-ed769be292a8,tg:mpmak:29_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751,open,,,,,,,,
