ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
fbecec2d-7eac-552b-bdd0-320b729744be,tg:mpmre:540_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:540_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/fbecec2d-7eac-552b-bdd0-320b729744be,object identifier,,,,,,,,,,
fbecec2d-7eac-552b-bdd0-320b729744be,tg:mpmre:540_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbecec2d-7eac-552b-bdd0-320b729744be,tg:mpmre:540_#1,e22_Archives,1,,,,,,isad:mpm:364,"dlod={""name"":""Brievenboeken en kopieboeken"",""ark"":""ark:/11975/x0/ec784998-24b8-53fc-9926-d46343056ff0"",""uri"":""/repositories/10/archival_objects/38949"",""id"":""isad:mpm:364"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Briefwisseling"",""Concepten en afschriften van uitgaande brieven""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Brievenboeken en kopieboeken"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/ec784998-24b8-53fc-9926-d46343056ff0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbecec2d-7eac-552b-bdd0-320b729744be,tg:mpmre:540_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,37 x 23,,,,,,,,,,,,"37 x 23 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbecec2d-7eac-552b-bdd0-320b729744be,tg:mpmre:540_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,370,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbecec2d-7eac-552b-bdd0-320b729744be,tg:mpmre:540_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,230,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbecec2d-7eac-552b-bdd0-320b729744be,tg:mpmre:540_#1,e22_DocumentStatus,1,kenmerken.mpmorighs,tc,,,,,,,,,,,,,transcriptions (documents),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbecec2d-7eac-552b-bdd0-320b729744be,tg:mpmre:540_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,243,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbecec2d-7eac-552b-bdd0-320b729744be,tg:mpmre:540_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,247,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbecec2d-7eac-552b-bdd0-320b729744be,tg:mpmre:540_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:540_#1,Arch. 147,isad:mpm:364,10 Q 3 C,fbecec2d-7eac-552b-bdd0-320b729744be,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbecec2d-7eac-552b-bdd0-320b729744be,tg:mpmre:540_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
fbecec2d-7eac-552b-bdd0-320b729744be,tg:mpmre:540_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,rebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letter books,,,,,,,,,,,,,,,,,,,
fbecec2d-7eac-552b-bdd0-320b729744be,tg:mpmre:540_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635,open,,,,,,,,
fbecec2d-7eac-552b-bdd0-320b729744be,tg:mpmre:540_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E7QTcocFxV5QKv1ImHhZshTf,mpmre,https://dams.antwerpen.be/iiif/E7QTcocFxV5QKv1ImHhZshTf/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/E7QTcocFxV5QKv1ImHhZshTf,DAMS Image,mpm,Tekstdrager
