ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
a3c969c1-eb27-5f3e-a3a7-9c10ca4de86f,tg:mpmre:278_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:278_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/a3c969c1-eb27-5f3e-a3a7-9c10ca4de86f,object identifier,,,,,,,,,,
a3c969c1-eb27-5f3e-a3a7-9c10ca4de86f,tg:mpmre:278_#1,e22_Archives,1,,,,,,isad:mpm:203,"dlod={""name"":""Carnets de Francfort"",""ark"":""ark:/11975/x0/f26f4083-fa22-5e54-bd78-34a72319f4ba"",""uri"":""/repositories/10/archival_objects/21722"",""id"":""isad:mpm:203"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Frankfurter Buchmesse"",""Verkoop van boeken op de Buchmesse""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Carnets de Francfort"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/f26f4083-fa22-5e54-bd78-34a72319f4ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3c969c1-eb27-5f3e-a3a7-9c10ca4de86f,tg:mpmre:278_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"16,1 x 10,5",,,,,,,,,,,,"16,1 x 10,5 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3c969c1-eb27-5f3e-a3a7-9c10ca4de86f,tg:mpmre:278_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,161,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3c969c1-eb27-5f3e-a3a7-9c10ca4de86f,tg:mpmre:278_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,105,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3c969c1-eb27-5f3e-a3a7-9c10ca4de86f,tg:mpmre:278_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,22,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3c969c1-eb27-5f3e-a3a7-9c10ca4de86f,tg:mpmre:278_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,38,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3c969c1-eb27-5f3e-a3a7-9c10ca4de86f,tg:mpmre:278_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:278_#1,Arch. 952,isad:mpm:203,10 R 8 D,a3c969c1-eb27-5f3e-a3a7-9c10ca4de86f,,Arch. 947-961 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
a3c969c1-eb27-5f3e-a3a7-9c10ca4de86f,tg:mpmre:278_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
a3c969c1-eb27-5f3e-a3a7-9c10ca4de86f,tg:mpmre:278_#1,e22_ObjectTypes,1,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blotters (bookkeeping records),,,,,,,,,,,,,,,,,,,
a3c969c1-eb27-5f3e-a3a7-9c10ca4de86f,tg:mpmre:278_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631,open,,,,,,,,
