ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
85d7d60e-aba4-5b94-a7e8-5872de26481b,tg:mpmre:633_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:633_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/85d7d60e-aba4-5b94-a7e8-5872de26481b,object identifier,,,,,,,,,,
85d7d60e-aba4-5b94-a7e8-5872de26481b,tg:mpmre:633_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85d7d60e-aba4-5b94-a7e8-5872de26481b,tg:mpmre:633_#1,e22_Archives,1,,,,,,isad:mpm:335,"dlod={""name"":""Renten en drukkerij"",""ark"":""ark:/11975/x0/d27ac482-3384-545a-8872-27c585dd4acc"",""uri"":""/repositories/10/archival_objects/35846"",""id"":""isad:mpm:335"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Boekhouding"",""Registers"",""Grootboeken""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Renten en drukkerij"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/d27ac482-3384-545a-8872-27c585dd4acc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85d7d60e-aba4-5b94-a7e8-5872de26481b,tg:mpmre:633_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,35 x 23,,,,,,,,,,,,"35 x 23 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85d7d60e-aba4-5b94-a7e8-5872de26481b,tg:mpmre:633_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,350,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85d7d60e-aba4-5b94-a7e8-5872de26481b,tg:mpmre:633_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,230,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85d7d60e-aba4-5b94-a7e8-5872de26481b,tg:mpmre:633_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,238,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85d7d60e-aba4-5b94-a7e8-5872de26481b,tg:mpmre:633_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,240,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85d7d60e-aba4-5b94-a7e8-5872de26481b,tg:mpmre:633_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:633_#1,Arch. 4,isad:mpm:335,10 Q 1 E,85d7d60e-aba4-5b94-a7e8-5872de26481b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85d7d60e-aba4-5b94-a7e8-5872de26481b,tg:mpmre:633_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
85d7d60e-aba4-5b94-a7e8-5872de26481b,tg:mpmre:633_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,regb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ledgers (account books),,,,,,,,,,,,,,,,,,,
85d7d60e-aba4-5b94-a7e8-5872de26481b,tg:mpmre:633_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563,open,,,,,,,,
85d7d60e-aba4-5b94-a7e8-5872de26481b,tg:mpmre:633_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N1YkMIDIVa79XeOVRluqZqXx,mpmre,https://dams.antwerpen.be/iiif/N1YkMIDIVa79XeOVRluqZqXx/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/N1YkMIDIVa79XeOVRluqZqXx,DAMS Image,mpm,Tekstdrager
