ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
90750c7b-af02-578c-9d5a-a63368d59035,tg:mpmre:688_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:688_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/90750c7b-af02-578c-9d5a-a63368d59035,object identifier,,,,,,,,,,
90750c7b-af02-578c-9d5a-a63368d59035,tg:mpmre:688_#1,e22_Archives,1,,,,,,isad:mpm:590,"dlod={""name"":""Commissie ter verzameling der werken van P.P. Rubens, in gravuur of photographie"",""ark"":""ark:/11975/x0/90b341b0-4a79-5075-a05a-7a477fae17c4"",""uri"":""/repositories/10/archival_objects/63131"",""id"":""isad:mpm:590"",""nameWithContext"":[""Conservator Max Rooses en beheerder Emmanuel Rosseels"",""Commissies \u0026 evenementen""],""resourceName"":""Archief van Museum Plantin-Moretus"",""resourceArk"":""ark:/11975/x0/373dd14a-a9b1-590c-a247-2fa8e5e2bb84"",""resourceURI"":""/repositories/10/resources/61205"",""resourceID"":""isad:mpm:572"",""capacity"":""Commissie ter verzameling der werken van P.P. Rubens, in gravuur of photographie"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/90b341b0-4a79-5075-a05a-7a477fae17c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90750c7b-af02-578c-9d5a-a63368d59035,tg:mpmre:688_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"30,4 x 18,7",,,,,,,,,,,,"30,4 x 18,7 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90750c7b-af02-578c-9d5a-a63368d59035,tg:mpmre:688_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,304,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90750c7b-af02-578c-9d5a-a63368d59035,tg:mpmre:688_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,187,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90750c7b-af02-578c-9d5a-a63368d59035,tg:mpmre:688_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,80,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90750c7b-af02-578c-9d5a-a63368d59035,tg:mpmre:688_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:688_#1,MR 48.02,isad:mpm:590,,90750c7b-af02-578c-9d5a-a63368d59035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90750c7b-af02-578c-9d5a-a63368d59035,tg:mpmre:688_#1,e22_ObjectTypes,1,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blotters (bookkeeping records),,,,,,,,,,,,,,,,,,,
90750c7b-af02-578c-9d5a-a63368d59035,tg:mpmre:688_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880,open,,,,,,,,
90750c7b-af02-578c-9d5a-a63368d59035,tg:mpmre:688_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROOZfRiSfjMYMjRSknV2J5HB,mpmre,https://dams.antwerpen.be/iiif/ROOZfRiSfjMYMjRSknV2J5HB/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/ROOZfRiSfjMYMjRSknV2J5HB,DAMS Image,mpm,Tekstdrager
