ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,tg:mpmre:469_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:469_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,object identifier,,,,,,,,,,
8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,tg:mpmre:469_#1,e22_Archives,1,,,,,,isad:mpm:214,"dlod={""name"":""Journalen van de drukkerij"",""ark"":""ark:/11975/x0/dae783f4-4746-589c-b744-b7be629790db"",""uri"":""/repositories/10/archival_objects/22899"",""id"":""isad:mpm:214"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Boekhouding"",""Registers"",""Grootboeken""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Journalen van de drukkerij"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/dae783f4-4746-589c-b744-b7be629790db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,tg:mpmre:469_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,36 x 12,,,,,,,,,,,,"36 x 12 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,tg:mpmre:469_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,360,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,tg:mpmre:469_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,120,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,tg:mpmre:469_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,156,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,tg:mpmre:469_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,186,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,tg:mpmre:469_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:469_#1,Arch. 167,isad:mpm:214,10 Q 3 B,8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,tg:mpmre:469_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,tg:mpmre:469_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daybooks,,,,,,,,,,,,,,,,,,,
8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,tg:mpmre:469_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637,open,,,,,,,,
8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,tg:mpmre:469_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o1qrVP7cJTlhDVkJUsZfKSou,mpmre,https://dams.antwerpen.be/iiif/o1qrVP7cJTlhDVkJUsZfKSou/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/o1qrVP7cJTlhDVkJUsZfKSou,DAMS Image,mpm,Tekstdrager
