ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
89bc5050-4bb3-50ea-ad18-74ba2a9a2aa3,tg:mpmak:402_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:402_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/89bc5050-4bb3-50ea-ad18-74ba2a9a2aa3,object identifier,,,,,,,,,,
89bc5050-4bb3-50ea-ad18-74ba2a9a2aa3,tg:mpmak:402_#1,e22_Archives,1,,,,,,isad:mpm:1131,"dlod={""name"":""Dossier met betrekking tot de schade na de inslag van V-bommen in de buurt van het museum in december 1944 - januari 1945"",""ark"":""ark:/11975/x0/aa6d44d0-d2e6-5d54-98eb-8a735fc7a576"",""uri"":""/repositories/10/archival_objects/121018"",""id"":""isad:mpm:1131"",""nameWithContext"":[""Conservator Herman F. Bouchery"",""Het Museum Plantin-Moretus tijdens de Tweede Wereldoorlog""],""resourceName"":""Archief van Museum Plantin-Moretus"",""resourceArk"":""ark:/11975/x0/373dd14a-a9b1-590c-a247-2fa8e5e2bb84"",""resourceURI"":""/repositories/10/resources/61205"",""resourceID"":""isad:mpm:572"",""capacity"":""Dossier met betrekking tot de schade na de inslag van V-bommen in de buurt van het museum in december 1944 - januari 1945"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/aa6d44d0-d2e6-5d54-98eb-8a735fc7a576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89bc5050-4bb3-50ea-ad18-74ba2a9a2aa3,tg:mpmak:402_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89bc5050-4bb3-50ea-ad18-74ba2a9a2aa3,tg:mpmak:402_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,33 x 21,,,,,,,,,,,,"33 x 21 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89bc5050-4bb3-50ea-ad18-74ba2a9a2aa3,tg:mpmak:402_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,330,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89bc5050-4bb3-50ea-ad18-74ba2a9a2aa3,tg:mpmak:402_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,210,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89bc5050-4bb3-50ea-ad18-74ba2a9a2aa3,tg:mpmak:402_#1,e22_DocumentStatus,1,kenmerken.mpmorigak,tc,,,,,,,,,,,,,transcriptions (documents),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89bc5050-4bb3-50ea-ad18-74ba2a9a2aa3,tg:mpmak:402_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,5,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89bc5050-4bb3-50ea-ad18-74ba2a9a2aa3,tg:mpmak:402_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,5,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89bc5050-4bb3-50ea-ad18-74ba2a9a2aa3,tg:mpmak:402_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:402_#1,A6/17,isad:mpm:1131,736118,89bc5050-4bb3-50ea-ad18-74ba2a9a2aa3,map 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
89bc5050-4bb3-50ea-ad18-74ba2a9a2aa3,tg:mpmak:402_#1,e22_ObjectTypes,1,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blotters (bookkeeping records),,,,,,,,,,,,,,,,,,,
89bc5050-4bb3-50ea-ad18-74ba2a9a2aa3,tg:mpmak:402_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945,permission required,,,,,,,,
89bc5050-4bb3-50ea-ad18-74ba2a9a2aa3,tg:mpmak:402_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W2G6iRJbetSZfU8Goe0ehTy3,mpmak,https://dams.antwerpen.be/iiif/W2G6iRJbetSZfU8Goe0ehTy3/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/W2G6iRJbetSZfU8Goe0ehTy3,DAMS Image,mpm,Tekstdrager
