ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
5aeeb953-7397-509a-aae7-ecfc25b31b9f,tg:mpmre:156_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:156_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/5aeeb953-7397-509a-aae7-ecfc25b31b9f,object identifier,,,,,,,,,,
5aeeb953-7397-509a-aae7-ecfc25b31b9f,tg:mpmre:156_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5aeeb953-7397-509a-aae7-ecfc25b31b9f,tg:mpmre:156_#1,e22_Archives,1,,,,,,isad:mpm:212,"dlod={""name"":""Werkliedenboeken"",""ark"":""ark:/11975/x0/496a229d-3e83-55b6-86da-792c4d177254"",""uri"":""/repositories/10/archival_objects/22685"",""id"":""isad:mpm:212"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Drukkerij"",""Werklieden"",""'Concordia' van de correctoren""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Werkliedenboeken"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/496a229d-3e83-55b6-86da-792c4d177254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5aeeb953-7397-509a-aae7-ecfc25b31b9f,tg:mpmre:156_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"37,2 x 23,5",,,,,,,,,,,,"37,2 x 23,5 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5aeeb953-7397-509a-aae7-ecfc25b31b9f,tg:mpmre:156_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,372,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5aeeb953-7397-509a-aae7-ecfc25b31b9f,tg:mpmre:156_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,235,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5aeeb953-7397-509a-aae7-ecfc25b31b9f,tg:mpmre:156_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,140,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5aeeb953-7397-509a-aae7-ecfc25b31b9f,tg:mpmre:156_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,237,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5aeeb953-7397-509a-aae7-ecfc25b31b9f,tg:mpmre:156_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:156_#1,Arch. 817,isad:mpm:212,10 R 8 F,5aeeb953-7397-509a-aae7-ecfc25b31b9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5aeeb953-7397-509a-aae7-ecfc25b31b9f,tg:mpmre:156_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>B</p>
",signatures (names),Nederlands,,,,,,,,,,,,,,,,,,,,,
5aeeb953-7397-509a-aae7-ecfc25b31b9f,tg:mpmre:156_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
5aeeb953-7397-509a-aae7-ecfc25b31b9f,tg:mpmre:156_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,regb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ledgers (account books),,,,,,,,,,,,,,,,,,,
5aeeb953-7397-509a-aae7-ecfc25b31b9f,tg:mpmre:156_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723,open,,,,,,,,
