ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
682c5cf7-5aa9-530f-b949-f72803fc535c,tg:mpmre:680_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:680_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/682c5cf7-5aa9-530f-b949-f72803fc535c,object identifier,,,,,,,,,,
682c5cf7-5aa9-530f-b949-f72803fc535c,tg:mpmre:680_#1,e22_Archives,1,,,,,,isad:mpm:632,"dlod={""name"":""Registerboek rekeningen 1876-1919"",""ark"":""ark:/11975/x0/d0dc7dc7-5606-58c8-8443-eb36e9552337"",""uri"":""/repositories/10/archival_objects/67625"",""id"":""isad:mpm:632"",""nameWithContext"":[""Conservator Max Rooses en beheerder Emmanuel Rosseels"",""Administratie \u0026 financiën"",""Rekeningen en kwijtschriften""],""resourceName"":""Archief van Museum Plantin-Moretus"",""resourceArk"":""ark:/11975/x0/373dd14a-a9b1-590c-a247-2fa8e5e2bb84"",""resourceURI"":""/repositories/10/resources/61205"",""resourceID"":""isad:mpm:572"",""capacity"":""Registerboek rekeningen 1876-1919"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/d0dc7dc7-5606-58c8-8443-eb36e9552337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682c5cf7-5aa9-530f-b949-f72803fc535c,tg:mpmre:680_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"26,4 x 18,7",,,,,,,,,,,,"26,4 x 18,7 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682c5cf7-5aa9-530f-b949-f72803fc535c,tg:mpmre:680_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,264,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682c5cf7-5aa9-530f-b949-f72803fc535c,tg:mpmre:680_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,187,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682c5cf7-5aa9-530f-b949-f72803fc535c,tg:mpmre:680_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,90,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682c5cf7-5aa9-530f-b949-f72803fc535c,tg:mpmre:680_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:680_#1,MR 42.05,isad:mpm:632,,682c5cf7-5aa9-530f-b949-f72803fc535c,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682c5cf7-5aa9-530f-b949-f72803fc535c,tg:mpmre:680_#1,e22_Marks,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Oud inventarisnummer: B 5</p>
",signatures (names),Nederlands,,,,,,,,,,,,,,,,,,,,,
682c5cf7-5aa9-530f-b949-f72803fc535c,tg:mpmre:680_#1,e22_ObjectTypes,1,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blotters (bookkeeping records),,,,,,,,,,,,,,,,,,,
682c5cf7-5aa9-530f-b949-f72803fc535c,tg:mpmre:680_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876,open,,,,,,,,
