ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
a61681b5-4358-567d-aa59-e56e21c8ce21,tg:mpmdc:12_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmdc:12_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/a61681b5-4358-567d-aa59-e56e21c8ce21,object identifier,,,,,,,,,,
a61681b5-4358-567d-aa59-e56e21c8ce21,tg:mpmdc:12_#1,e22_Archives,1,,,,,,isad:mpm:331,"dlod={""name"":""Aantekeningen"",""ark"":""ark:/11975/x0/18ba33ff-c4ec-5f27-95b3-fefb04dfa97f"",""uri"":""/repositories/10/archival_objects/35418"",""id"":""isad:mpm:331"",""resourceName"":""Archief van Tessaro"",""resourceArk"":""ark:/11975/x0/7ba5d8a9-0b05-5d43-b02f-8eb1a4f2ae9a"",""resourceURI"":""/repositories/10/resources/34134"",""resourceID"":""isad:mpm:319"",""capacity"":""Aantekeningen"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/18ba33ff-c4ec-5f27-95b3-fefb04dfa97f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a61681b5-4358-567d-aa59-e56e21c8ce21,tg:mpmdc:12_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,30 x 20,,,,,,,,,,,,"30 x 20 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a61681b5-4358-567d-aa59-e56e21c8ce21,tg:mpmdc:12_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,300,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a61681b5-4358-567d-aa59-e56e21c8ce21,tg:mpmdc:12_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,200,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a61681b5-4358-567d-aa59-e56e21c8ce21,tg:mpmdc:12_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,2,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a61681b5-4358-567d-aa59-e56e21c8ce21,tg:mpmdc:12_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,2,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a61681b5-4358-567d-aa59-e56e21c8ce21,tg:mpmdc:12_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmdc,tg:mpmdc:12_#1,Arch. TS C stuk 10,isad:mpm:331,15 R 1 A,a61681b5-4358-567d-aa59-e56e21c8ce21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a61681b5-4358-567d-aa59-e56e21c8ce21,tg:mpmdc:12_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
a61681b5-4358-567d-aa59-e56e21c8ce21,tg:mpmdc:12_#1,e22_ObjectTypes,1,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blotters (bookkeeping records),,,,,,,,,,,,,,,,,,,
a61681b5-4358-567d-aa59-e56e21c8ce21,tg:mpmdc:12_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870,open,,,,,,,,
