ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
c836de2a-e6b1-5fe5-9984-ebf413be75de,tg:mpmre:686_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:686_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/c836de2a-e6b1-5fe5-9984-ebf413be75de,object identifier,,,,,,,,,,
c836de2a-e6b1-5fe5-9984-ebf413be75de,tg:mpmre:686_#1,e22_Archives,1,,,,,,isad:mpm:639,"dlod={""name"":""Notitieboek museumzalen"",""ark"":""ark:/11975/x0/dd5b0023-1261-5717-9ad0-43892c028bd2"",""uri"":""/repositories/10/archival_objects/68374"",""id"":""isad:mpm:639"",""nameWithContext"":[""Conservator Max Rooses en beheerder Emmanuel Rosseels"",""Collecties, onderzoek \u0026 publicaties"",""Inventarissen collecties""],""resourceName"":""Archief van Museum Plantin-Moretus"",""resourceArk"":""ark:/11975/x0/373dd14a-a9b1-590c-a247-2fa8e5e2bb84"",""resourceURI"":""/repositories/10/resources/61205"",""resourceID"":""isad:mpm:572"",""capacity"":""Notitieboek museumzalen"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/dd5b0023-1261-5717-9ad0-43892c028bd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c836de2a-e6b1-5fe5-9984-ebf413be75de,tg:mpmre:686_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"19,3 x 16,1",,,,,,,,,,,,"19,3 x 16,1 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c836de2a-e6b1-5fe5-9984-ebf413be75de,tg:mpmre:686_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,193,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c836de2a-e6b1-5fe5-9984-ebf413be75de,tg:mpmre:686_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,161,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c836de2a-e6b1-5fe5-9984-ebf413be75de,tg:mpmre:686_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,65,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c836de2a-e6b1-5fe5-9984-ebf413be75de,tg:mpmre:686_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:686_#1,MR 47.03,isad:mpm:639,,c836de2a-e6b1-5fe5-9984-ebf413be75de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c836de2a-e6b1-5fe5-9984-ebf413be75de,tg:mpmre:686_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,rein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inventories,,,,,,,,,,,,,,,,,,,
c836de2a-e6b1-5fe5-9984-ebf413be75de,tg:mpmre:686_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672,open,,,,,,,,
c836de2a-e6b1-5fe5-9984-ebf413be75de,tg:mpmre:686_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VlWPAMPNibbjG1rVXh3phgIz,mpmre,https://dams.antwerpen.be/iiif/VlWPAMPNibbjG1rVXh3phgIz/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/VlWPAMPNibbjG1rVXh3phgIz,DAMS Image,mpm,Tekstdrager
