ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
e4524058-73ad-5830-bc17-a744465711b6,tg:mpmak:40_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:40_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/e4524058-73ad-5830-bc17-a744465711b6,object identifier,,,,,,,,,,
e4524058-73ad-5830-bc17-a744465711b6,tg:mpmak:40_#1,e22_Archives,1,,,,,,isad:mpm:256,"dlod={""name"":""Lettergieters"",""ark"":""ark:/11975/x0/c9b2320a-8aa2-51aa-a3a9-1ad1406856ad"",""uri"":""/repositories/10/archival_objects/27393"",""id"":""isad:mpm:256"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Drukkerij""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Lettergieters"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/c9b2320a-8aa2-51aa-a3a9-1ad1406856ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4524058-73ad-5830-bc17-a744465711b6,tg:mpmak:40_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4524058-73ad-5830-bc17-a744465711b6,tg:mpmak:40_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"29,5 x 36,5",,,,,,,,,,,,"29,5 x 36,5 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4524058-73ad-5830-bc17-a744465711b6,tg:mpmak:40_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,295,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4524058-73ad-5830-bc17-a744465711b6,tg:mpmak:40_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,365,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4524058-73ad-5830-bc17-a744465711b6,tg:mpmak:40_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4524058-73ad-5830-bc17-a744465711b6,tg:mpmak:40_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4524058-73ad-5830-bc17-a744465711b6,tg:mpmak:40_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:40_#1,Arch. 781,isad:mpm:256,10 R 9 B,e4524058-73ad-5830-bc17-a744465711b6,,Los stuk tussen fol. xxxi links en rechts,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
e4524058-73ad-5830-bc17-a744465711b6,tg:mpmak:40_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
e4524058-73ad-5830-bc17-a744465711b6,tg:mpmak:40_#1,e22_ObjectTypes,1,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blotters (bookkeeping records),,,,,,,,,,,,,,,,,,,
e4524058-73ad-5830-bc17-a744465711b6,tg:mpmak:40_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657,open,,,,,,,,
e4524058-73ad-5830-bc17-a744465711b6,tg:mpmak:40_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U1T7dYYgfWUFAEffSgDOxWss,mpmak,https://dams.antwerpen.be/iiif/U1T7dYYgfWUFAEffSgDOxWss/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/U1T7dYYgfWUFAEffSgDOxWss,DAMS Image,mpm,Tekstdrager
