ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:143_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/d7708212-b346-5552-81f0-4429608ca051,object identifier,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_Archives,1,,,,,,isad:mpm:211,"dlod={""name"":""Memorialen wekelijkse betalingen"",""ark"":""ark:/11975/x0/74a72e7b-a9c5-5f31-b017-1c0d990b0c23"",""uri"":""/repositories/10/archival_objects/22578"",""id"":""isad:mpm:211"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Drukkerij"",""Werklieden"",""'Concordia' van de correctoren""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Memorialen wekelijkse betalingen"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/74a72e7b-a9c5-5f31-b017-1c0d990b0c23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"27,6 x 24,3",,,,,,,,,,,,"27,6 x 24,3 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,276,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,243,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,230,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,360,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:143_#1,Arch. 794,isad:mpm:211,10 R 9 A,d7708212-b346-5552-81f0-4429608ca051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_ObjectTypes,1,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blotters (bookkeeping records),,,,,,,,,,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751,open,,,,,,,,
