ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
73a051b7-dad9-55f4-a2dd-7399060a9768,tg:mpmre:15_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:15_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/73a051b7-dad9-55f4-a2dd-7399060a9768,object identifier,,,,,,,,,,
73a051b7-dad9-55f4-a2dd-7399060a9768,tg:mpmre:15_#1,e22_Archives,1,,,,,,isad:mpm:248,"dlod={""name"":""Reglementen en bestuurszaken"",""ark"":""ark:/11975/x0/c266a22b-d395-524a-b76c-c6ccd380055d"",""uri"":""/repositories/10/archival_objects/26537"",""id"":""isad:mpm:248"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Drukkerij"",""Werklieden"",""'Concordia' van de correctoren""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Reglementen en bestuurszaken"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/c266a22b-d395-524a-b76c-c6ccd380055d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73a051b7-dad9-55f4-a2dd-7399060a9768,tg:mpmre:15_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,23 x 17,,,,,,,,,,,,"23 x 17 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73a051b7-dad9-55f4-a2dd-7399060a9768,tg:mpmre:15_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,230,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73a051b7-dad9-55f4-a2dd-7399060a9768,tg:mpmre:15_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,170,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73a051b7-dad9-55f4-a2dd-7399060a9768,tg:mpmre:15_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,35,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73a051b7-dad9-55f4-a2dd-7399060a9768,tg:mpmre:15_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:15_#1,Arch. 334,isad:mpm:248,10 Q 5 C,73a051b7-dad9-55f4-a2dd-7399060a9768,fol. 4-39,,,,,,,,,,,,,,,,,,,,,,,,,,,
73a051b7-dad9-55f4-a2dd-7399060a9768,tg:mpmre:15_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
73a051b7-dad9-55f4-a2dd-7399060a9768,tg:mpmre:15_#1,e22_ObjectTypes,1,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blotters (bookkeeping records),,,,,,,,,,,,,,,,,,,
73a051b7-dad9-55f4-a2dd-7399060a9768,tg:mpmre:15_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1609,open,,,,,,,,
73a051b7-dad9-55f4-a2dd-7399060a9768,tg:mpmre:15_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgWcVSIcmaDsTeHQTAbv98CF,mpmre,https://dams.antwerpen.be/iiif/cgWcVSIcmaDsTeHQTAbv98CF/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/cgWcVSIcmaDsTeHQTAbv98CF,DAMS Image,mpm,Tekstdrager
