ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
87cef17f-db75-5ca4-8221-db5eb3580906,tg:mpmak:34_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:34_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/87cef17f-db75-5ca4-8221-db5eb3580906,object identifier,,,,,,,,,,
87cef17f-db75-5ca4-8221-db5eb3580906,tg:mpmak:34_#1,e22_Archives,1,,,,,,isad:mpm:245,"dlod={""name"":""Arbeidsreglementen van de drukkerij"",""ark"":""ark:/11975/x0/31820dc6-da01-5d94-acc8-0c80648912e4"",""uri"":""/repositories/10/archival_objects/26216"",""id"":""isad:mpm:245"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Drukkerij"",""Werklieden""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Arbeidsreglementen van de drukkerij"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/31820dc6-da01-5d94-acc8-0c80648912e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87cef17f-db75-5ca4-8221-db5eb3580906,tg:mpmak:34_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87cef17f-db75-5ca4-8221-db5eb3580906,tg:mpmak:34_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"39,5 x 25,0",,,,,,,,,,,,"39,5 x 25,0 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87cef17f-db75-5ca4-8221-db5eb3580906,tg:mpmak:34_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,395,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87cef17f-db75-5ca4-8221-db5eb3580906,tg:mpmak:34_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,250,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87cef17f-db75-5ca4-8221-db5eb3580906,tg:mpmak:34_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,2,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87cef17f-db75-5ca4-8221-db5eb3580906,tg:mpmak:34_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:34_#1,Arch. 1147,isad:mpm:245,10 R 7 E,87cef17f-db75-5ca4-8221-db5eb3580906,fol. 25-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
87cef17f-db75-5ca4-8221-db5eb3580906,tg:mpmak:34_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
87cef17f-db75-5ca4-8221-db5eb3580906,tg:mpmak:34_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,notarial documents,,,,,,,,,,,,,,,,,,,
87cef17f-db75-5ca4-8221-db5eb3580906,tg:mpmak:34_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570,open,,,,,,,,
87cef17f-db75-5ca4-8221-db5eb3580906,tg:mpmak:34_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B2IG8lmeTanFfFavZOVgXxHm,mpmak,https://dams.antwerpen.be/iiif/B2IG8lmeTanFfFavZOVgXxHm/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/B2IG8lmeTanFfFavZOVgXxHm,DAMS Image,mpm,Tekstdrager
