ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
3d210e6d-8b2d-595c-9546-35544f58d8ff,tg:mpmak:353_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:353_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/3d210e6d-8b2d-595c-9546-35544f58d8ff,object identifier,,,,,,,,,,
3d210e6d-8b2d-595c-9546-35544f58d8ff,tg:mpmak:353_#1,e22_Archives,1,,,,,,isad:mpm:42,"dlod={""name"":""Moretus"",""ark"":""ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697"",""uri"":""/repositories/10/archival_objects/4495"",""id"":""isad:mpm:42"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Moretus"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d210e6d-8b2d-595c-9546-35544f58d8ff,tg:mpmak:353_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d210e6d-8b2d-595c-9546-35544f58d8ff,tg:mpmak:353_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,33 x 21,,,,,,,,,,,,"33 x 21 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d210e6d-8b2d-595c-9546-35544f58d8ff,tg:mpmak:353_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,330,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d210e6d-8b2d-595c-9546-35544f58d8ff,tg:mpmak:353_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,210,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d210e6d-8b2d-595c-9546-35544f58d8ff,tg:mpmak:353_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d210e6d-8b2d-595c-9546-35544f58d8ff,tg:mpmak:353_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d210e6d-8b2d-595c-9546-35544f58d8ff,tg:mpmak:353_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:353_#1,Arch. 89,isad:mpm:42,10 Q 2 D,3d210e6d-8b2d-595c-9546-35544f58d8ff,p. 189-190,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d210e6d-8b2d-595c-9546-35544f58d8ff,tg:mpmak:353_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
3d210e6d-8b2d-595c-9546-35544f58d8ff,tg:mpmak:353_#1,e22_ObjectTypes,1,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blotters (bookkeeping records),,,,,,,,,,,,,,,,,,,
3d210e6d-8b2d-595c-9546-35544f58d8ff,tg:mpmak:353_#1,e22_ProductStadiums,1,kenmerken.mpmorigak,con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drafts (documents),,,,,,,,,,,,,,,,
3d210e6d-8b2d-595c-9546-35544f58d8ff,tg:mpmak:353_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,open,,,,,,,,
3d210e6d-8b2d-595c-9546-35544f58d8ff,tg:mpmak:353_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I1nfMmQMvGgiBMgwp5hhkQKv,mpmak,https://dams.antwerpen.be/iiif/I1nfMmQMvGgiBMgwp5hhkQKv/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/I1nfMmQMvGgiBMgwp5hhkQKv,DAMS Image,mpm,Tekstdrager
