ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
03b63f6d-afcd-5666-979a-c9ddc4dcca5e,tg:mpmak:87_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:87_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/03b63f6d-afcd-5666-979a-c9ddc4dcca5e,object identifier,,,,,,,,,,
03b63f6d-afcd-5666-979a-c9ddc4dcca5e,tg:mpmak:87_#1,e22_Archives,1,,,,,,isad:mpm:316,"dlod={""name"":""Christoffel Plantijn en Jeanne Rivière"",""ark"":""ark:/11975/x0/ff1b64ee-0263-5101-b86f-25e5e69cfd37"",""uri"":""/repositories/10/archival_objects/33813"",""id"":""isad:mpm:316"",""nameWithContext"":[""Archief van de familie Moretus"",""Archief van Christoffel Plantijn en de familie Moretus"",""Persoonsarchieven""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Christoffel Plantijn en Jeanne Rivière"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/ff1b64ee-0263-5101-b86f-25e5e69cfd37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03b63f6d-afcd-5666-979a-c9ddc4dcca5e,tg:mpmak:87_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03b63f6d-afcd-5666-979a-c9ddc4dcca5e,tg:mpmak:87_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,33 x 22,,,,,,,,,,,,"33 x 22 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03b63f6d-afcd-5666-979a-c9ddc4dcca5e,tg:mpmak:87_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,330,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03b63f6d-afcd-5666-979a-c9ddc4dcca5e,tg:mpmak:87_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,220,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03b63f6d-afcd-5666-979a-c9ddc4dcca5e,tg:mpmak:87_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,2,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03b63f6d-afcd-5666-979a-c9ddc4dcca5e,tg:mpmak:87_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,2,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03b63f6d-afcd-5666-979a-c9ddc4dcca5e,tg:mpmak:87_#1,e22_HallmarkTypes,1,kenmerken.mpmwaarmerk,akwaht,,,,,,,,,,,,,,,,,signatures (names),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03b63f6d-afcd-5666-979a-c9ddc4dcca5e,tg:mpmak:87_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:87_#1,Arch. 91,isad:mpm:316,10 Q 2 D,03b63f6d-afcd-5666-979a-c9ddc4dcca5e,stuk II,,,,,,,,,,,,,,,,,,,,,,,,,,,
03b63f6d-afcd-5666-979a-c9ddc4dcca5e,tg:mpmak:87_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
03b63f6d-afcd-5666-979a-c9ddc4dcca5e,tg:mpmak:87_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,notarial documents,,,,,,,,,,,,,,,,,,,
03b63f6d-afcd-5666-979a-c9ddc4dcca5e,tg:mpmak:87_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563,open,,,,,,,,
03b63f6d-afcd-5666-979a-c9ddc4dcca5e,tg:mpmak:87_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m2HPWkgXTnfQ5iMIdgujRDg2,mpmak,https://dams.antwerpen.be/iiif/m2HPWkgXTnfQ5iMIdgujRDg2/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/m2HPWkgXTnfQ5iMIdgujRDg2,DAMS Image,mpm,Tekstdrager
